vorname,anzahl,geschlecht
Linus,7,m
Lucas,7,m
Milo,7,m
Wilhelm,7,m
Yunus,7,m
Ömer,7,m
Alexandra,6,w
Aliyah,6,w
Jasmin,6,w
Julia,6,w
Katharina,6,w
Lana,6,w
Luna,6,w
Malak,6,w
Stella,6,w
Ahmed,6,m
Emilian,6,m
Franz,6,m
Hussein,6,m
John,6,m
Kerem,6,m
Kuzey,6,m
Martin,6,m
Nils,6,m
Ole,6,m
Sam,6,m
Simon,6,m
Theo,6,m
Valentin,6,m
Wolfgang,6,m
Youssef,6,m
Alicia,5,w
Antonia,5,w
Elanur,5,w
Elise,5,w
Elli,5,w
Esma,5,w
Eylül,5,w
Fatima,5,w
Frida,5,w
Kristina,5,w
Larissa,5,w
Leila,5,w
Lia,5,w
Louisa,5,w
Mathilda,5,w
Melek,5,w
Nina,5,w
Nora,5,w
Rosa,5,w
Rose,5,w
Yaren,5,w
Aaron,5,m
Alessandro,5,m
Arda,5,m
Bernd,5,m
Carl,5,m
Dennis,5,m
Efe,5,m
Elyas,5,m
Emanuel,5,m
Eric,5,m
Ferdinand,5,m
Filip,5,m
Hans,5,m
Hasan,5,m
Henry,5,m
Jerome,5,m
Josef,5,m
Joshua,5,m
Justus,5,m
Kurt,5,m
Lennox,5,m
Lias,5,m
Mahmoud,5,m
Marcel,5,m
Marco,5,m
Marcus,5,m
Marius,5,m
Marlon,5,m
Mats,5,m
Matteo,5,m
Miraç,5,m
Mohamed,5,m
Mohammed,5,m
Nico,5,m
Otto,5,m
Peter,5,m
Richard,5,m
Robin,5,m
Till,5,m
Aaliyah,4,w
Alma,4,w
Alya,4,w
Amalia,4,w
Amelia,4,w
Amira,4,w
Anouk,4,w
Ava,4,w
Ayşe,4,w
Berfin,4,w
Carlotta,4,w
Celina,4,w
Daria,4,w
Elin,4,w
Elsa,4,w
Erva,4,w
Eva,4,w
Hanne,4,w
Helene,4,w
İlayda,4,w
Jessica,4,w
Julie,4,w
Leni,4,w
Liyana,4,w
Magdalena,4,w
Margarethe,4,w
Marta,4,w
Michelle,4,w
Milena,4,w
Miray,4,w
Mona,4,w
Rayan,4,w
Samantha,4,w
Su,4,w
Svea,4,w
Tala,4,w
Tamara,4,w
Zoé,4,w
Adem,4,m
Ahmet,4,m
Amin,4,m
Amon,4,m
Bela,4,m
Berat,4,m
Cemal,4,m
Christopher,4,m
Diego,4,m
Elia,4,m
Elisei,4,m
Erdem,4,m
Fritz,4,m
Fynn,4,m
Henri,4,m
Hugo,4,m
Jannis,4,m
Jason,4,m
Jasper,4,m
Johannes,4,m
Kaan,4,m
Lenny,4,m
Leopold,4,m
Lian,4,m
Luan,4,m
Mahdi,4,m
Mailo,4,m
Malek,4,m
Malte,4,m
Manuel,4,m
Mario,4,m
Mateo,4,m
Matti,4,m
Maurice,4,m
Metin,4,m
Mohamad,4,m
Nick,4,m
Nicolas,4,m
Omar,4,m
Philipp,4,m
Rabih,4,m
Romeo,4,m
Sean,4,m
Steven,4,m
Talha,4,m
Tayler,4,m
Thomas,4,m
Til,4,m
Timo,4,m
Yiğit,4,m
Çınar,4,m
Şahin,4,m
Adrijana,3,w
Alea,3,w
Aleksandra,3,w
Amal,3,w
Amina,3,w
Ana,3,w
Anastasia,3,w
Andreia,3,w
Angelika,3,w
Anita,3,w
Annabelle,3,w
Aurora,3,w
Aylin,3,w
Açelya,3,w
Celine,3,w
Ceyda,3,w
Claire,3,w
Clara,3,w
Dalia,3,w
Debora,3,w
Diana,3,w
Dilara,3,w
Dorothea,3,w
Edda,3,w
Elena,3,w
Eliza,3,w
Ella,3,w
Emelie,3,w
Fatıma,3,w
Finja,3,w
Grace,3,w
Hanan,3,w
Hayat,3,w
Haylie,3,w
Helen,3,w
Henriette,3,w
Huda,3,w
Jana,3,w
Josefine,3,w
Joy,3,w
Leona,3,w
Lilli,3,w
Lisbeth,3,w
Liv,3,w
Lotte,3,w
Louise,3,w
Lucia,3,w
Lucie,3,w
Malia,3,w
Malina,3,w
Margarete,3,w
Marianne,3,w
Marina,3,w
Marleen,3,w
Maryam,3,w
Medina,3,w
Medine,3,w
Amar,3,m
Melanie,3,w
Andreas,3,m
Melissa,3,w
Andrei,3,m
Miriam,3,w
André,3,m
Naomi,3,w
Antonio,3,m
Nesrin,3,w
Aras,3,m
Nicole,3,w
Aron,3,m
Nilay,3,w
August,3,m
Nour,3,w
Ayaz,3,m
Olivia,3,w
Baran,3,m
Rebeca,3,w
Benedikt,3,m
Ronja,3,w
Bo,3,m
Rosalie,3,w
Caspar,3,m
Roswitha,3,w
Collin,3,m
Ruby,3,w
Constantin,3,m
Ruth,3,w
Dawid,3,m
Saliha,3,w
Dion,3,m
Sandra,3,w
Dominik,3,m
Sila,3,w
Ege,3,m
Sinem,3,w
Emirhan,3,m
Theresa,3,w
Eymen,3,m
Yağmur,3,w
Güney,3,m
Yuna,3,w
Hadi,3,m
Zara,3,w
Hannes,3,m
Zoey,3,w
Hassan,3,m
Haydar,3,m
Heinz,3,m
Ian,3,m
Isa,3,m
Isaac,3,m
Issa,3,m
Jaden,3,m
Jakub,3,m
Jannik,3,m
Jayden,3,m
Julien,3,m
Khaled,3,m
Khalil,3,m
Kian,3,m
Konstantin,3,m
Lars,3,m
Lasse,3,m
Leandro,3,m
Lewin,3,m
Lion,3,m
Lorenzo,3,m
Magnus,3,m
Mahir,3,m
Mark,3,m
Matthias,3,m
Mattis,3,m
Mika,3,m
Mikail,3,m
Mio,3,m
Musa,3,m
Niels,3,m
Nikola,3,m
Onur,3,m
Osman,3,m
Pascal,3,m
Patrick,3,m
Pepe,3,m
Phil,3,m
Prince,3,m
René,3,m
Robert,3,m
Ryan,3,m
Salih,3,m
Sinan,3,m
Stefan,3,m
Taha,3,m
Tarik,3,m
Tiger,3,m
Tristan,3,m
Umut,3,m
Victor,3,m
Werner,3,m
William,3,m
Yahya,3,m
Yağız,3,m
Yousef,3,m
Adelina,2,w
Agnes,2,w
Aimée,2,w
Ajlin,2,w
Aleyna,2,w
Alice,2,w
Alicja,2,w
Alin,2,w
Alisha,2,w
Alissa,2,w
Almina,2,w
Amali,2,w
Amalie,2,w
Amani,2,w
Amar,2,w
Amine,2,w
Angelina,2,w
Anika,2,w
Annalena,2,w
Anne,2,w
Anneliese,2,w
Arwen,2,w
Aryana,2,w
Asenova,2,w
Assiel,2,w
Athina,2,w
Ayşe-Nur,2,w
Batul,2,w
Bella,2,w
Berra,2,w
Betül,2,w
Beyza,2,w
Carmen,2,w
Cennet,2,w
Ceylin,2,w
Chayenne,2,w
Christiane,2,w
Christin,2,w
Christina,2,w
Claudia,2,w
Damla,2,w
Davina,2,w
Delal,2,w
Dilan,2,w
Dimitrova,2,w
Dina,2,w
Dunia,2,w
Eda,2,w
Elissa,2,w
Emel,2,w
Emina,2,w
Emmi,2,w
Enna,2,w
Eslem,2,w
Estera,2,w
Felice,2,w
Felicitas,2,w
Abed,2,m
Felina,2,w
Achilles,2,m
Fenja,2,w
Aiden,2,m
Feyza,2,w
Al,2,m
Fiona,2,w
Alan,2,m
Freya,2,w
Albert,2,m
Friederike,2,w
Alec,2,m
Giulia,2,w
Aleksander,2,m
Heidi,2,w
Alessio,2,m
Hilal,2,w
Alonso,2,m
Humeyra,2,w
Anes,2,m
İrem,2,w
Anis,2,m
Iris,2,w
Anthony,2,m
Isabel,2,w
Arijon,2,m
Isabell,2,w
Arne,2,m
Isabelle,2,w
Aryan,2,m
Jamila,2,w
Asenov,2,m
Jamilia,2,w
Ashraf,2,m
Janine,2,w
Atakan,2,m
Jannah,2,w
Aurel,2,m
Jannat,2,w
Ayoub,2,m
Jelena,2,w
Azad,2,m
Jenin,2,w
Balthasar,2,m
Jennifer,2,w
Barış,2,m
Joanna,2,w
Bastian,2,m
Jolien,2,w
Batu,2,m
Jolina,2,w
Beniamin,2,m
Joline,2,w
Beran,2,m
Josi,2,w
Berk,2,m
Joyce,2,w
Berkay,2,m
Juli,2,w
Billy,2,m
Juna,2,w
Boyanov,2,m
June,2,w
Brian,2,m
Justine,2,w
Burak,2,m
Kalina,2,w
Cahit,2,m
Kerstin,2,w
Cem,2,m
Kimberly,2,w
Cengiz,2,m
Klaudia,2,w
Christoph,2,m
Laila,2,w
Ciwan,2,m
Lamia,2,w
Connor,2,m
Lamis,2,w
Conrad,2,m
Lavin,2,w
Cornelius,2,m
Leandra,2,w
Damien,2,m
Leia,2,w
Devin,2,m
Liah,2,w
Dieter,2,m
Liana,2,w
Dimitri,2,m
Liara,2,w
Dominic,2,m
Lieselotte,2,w
Dwayne,2,m
Lika,2,w
Edward,2,m
Liliana,2,w
Ekrem,2,m
Lilith,2,w
El,2,m
Linda,2,w
Eliah,2,m
Linnea,2,w
Elian,2,m
Liva,2,w
Emilijo,2,m
Lola,2,w
Emiliyanov,2,m
Lorena,2,w
Emin,2,m
Lou,2,w
Eray,2,m
Lynn,2,w
Eren,2,m
Mailin,2,w
Ersan,2,m
Malea,2,w
Eryk,2,m
Malin,2,w
Etem,2,m
Malou,2,w
Etienne,2,m
Mari,2,w
Eyüp,2,m
Marianna,2,w
Fabien,2,m
Marisa,2,w
Fatih,2,m
Marla,2,w
Fiete,2,m
Mary,2,w
Francesco,2,m
Mayla,2,w
Frederic,2,m
Merve,2,w
Haidar,2,m
Mia-Sophie,2,w
Heinrich,2,m
Mihrimah,2,w
Henning,2,m
Milou,2,w
Hüseyin,2,m
Minel,2,w
İbrahim,2,m
Minna,2,w
Ilai,2,m
Minou,2,w
Ilay,2,m
Nadine,2,w
Ilian,2,m
Nadiya,2,w
Immanuel,2,m
Narin,2,w
Ioannis,2,m
Natalia,2,w
Ismael,2,m
Nika,2,w
Ismail,2,m
Nikoleta,2,w
Jacob,2,m
Rahel,2,w
James,2,m
Rebecca,2,w
Jamie,2,m
Renée,2,w
Jamil,2,m
Rima,2,w
Janne,2,m
Sabine,2,w
Jay,2,m
Samira,2,w
Jeffrey,2,m
Selin,2,w
Jeremy,2,m
Sevde,2,w
Johan,2,m
Sherin,2,w
Jona,2,m
Shirin,2,w
Jonah,2,m
Sıla,2,w
Junus,2,m
Silvia,2,w
Jürgen,2,m
Sofie,2,w
Kadir,2,m
Sudenaz,2,w
Kamal,2,m
Summer,2,w
Kassem,2,m
Suna,2,w
Kazimierz,2,m
Susanne,2,w
Kenneth,2,m
Tessa,2,w
Kiyan,2,m
Tusem,2,w
Klaus,2,m
Valeria,2,w
Konrad,2,m
Vanesa,2,w
Konstantinos,2,m
Veronika,2,w
Koray,2,m
Weronika,2,w
Laurin,2,m
Wiktoria,2,w
Lenard,2,m
Yara,2,w
Lennart,2,m
Yasemin,2,w
Leonardo,2,m
Zahra,2,w
Leonhard,2,m
Zahraa,2,w
Lio,2,m
Zainab,2,w
Logan,2,m
Zelda,2,w
Luka,2,m
Zuzanna,2,w
Luke,2,m
Zümra,2,w
Léonard,2,m
Şirin,2,w
Maddox,2,m
Mahmut,2,m
Marc,2,m
Marko,2,m
Marten,2,m
Marvin,2,m
Mehmet,2,m
Mete,2,m
Miguel,2,m
Milow,2,m
Mohammad,2,m
Mousa,2,m
Muhammad,2,m
Nathan,2,m
Neo,2,m
Neven,2,m
Nicholas,2,m
Nicklas,2,m
Niclas,2,m
Niko,2,m
Nikodem,2,m
Noél,2,m
Nuri,2,m
Omer,2,m
Oscar,2,m
Ozan,2,m
Pavel,2,m
Phillip,2,m
Rafael,2,m
Reiner,2,m
Rojan,2,m
Ruben,2,m
Said,2,m
Samet,2,m
Sami,2,m
Samir,2,m
Sandro,2,m
Sascha,2,m
Selim,2,m
Serhat,2,m
Shane,2,m
Stephan,2,m
Steve,2,m
Sulejman,2,m
Sven,2,m
Tahir,2,m
Taylan,2,m
Taylor,2,m
Thore,2,m
Tillmann,2,m
Tino,2,m
Turan,2,m
Tyler,2,m
Veli,2,m
Viktor,2,m
Willi,2,m
Yannick,2,m
Yassin,2,m
Yavuz,2,m
Yuliyanov,2,m
Zain,2,m
