vorname,anzahl,geschlecht,position
Cataleya,4,w,2
Elena,4,w,2
Elisa,4,w,2
Emma,4,w,2
Grace,4,w,2
Ida,4,w,2
Jasmin,4,w,2
Katharina,4,w,2
Liya,4,w,2
Marlene,4,w,2
Martha,4,w,2
My,4,w,2
Noa,4,w,2
Adam,4,m,2
Nora,4,w,2
Arthur,4,m,2
Sarah,4,w,2
Augustin,4,m,2
Bo,4,m,2
Daniel,4,m,2
Deniz,4,m,2
Emin,4,m,2
Eric,4,m,2
Finn,4,m,2
Frederik,4,m,2
Günter,4,m,2
Hugo,4,m,2
Joel,4,m,2
Jonas,4,m,2
Julian,4,m,2
Julius,4,m,2
Luca,4,m,2
Marcel,4,m,2
Matteo,4,m,2
Piet,4,m,2
Raphael,4,m,2
Robert,4,m,2
Samuel,4,m,2
Wilhelm,4,m,2
Willi,4,m,2
Wolfgang,4,m,2
Alicia,4,w,1
Alya,4,w,1
Amelia,4,w,1
Anouk,4,w,1
Aylin,4,w,1
Bella,4,w,1
Carlotta,4,w,1
Celia,4,w,1
Cleo,4,w,1
Elina,4,w,1
Eylül,4,w,1
Gabriela,4,w,1
Hilda,4,w,1
Ina,4,w,1
Isabelle,4,w,1
Juli,4,w,1
Juna,4,w,1
Karla,4,w,1
Karlotta,4,w,1
Lana,4,w,1
Lilly,4,w,1
Lily,4,w,1
Lisa,4,w,1
Malou,4,w,1
Ahmad,4,m,1
Marla,4,w,1
Albert,4,m,1
Medina,4,w,1
Alvar,4,m,1
Melike,4,w,1
Bela,4,m,1
Miriam,4,w,1
Béla,4,m,1
Nehir,4,w,1
Ediz,4,m,1
Pia,4,w,1
Edward,4,m,1
Selina,4,w,1
Gabriel,4,m,1
Sena,4,w,1
Hoàng,4,m,1
Tuana,4,w,1
Ilyas,4,m,1
Janne,4,m,1
Johannes,4,m,1
Julian,4,m,1
Kevin,4,m,1
Kilian,4,m,1
Konstantin,4,m,1
Kuno,4,m,1
Leander,4,m,1
Leandro,4,m,1
Lennard,4,m,1
Lennox,4,m,1
Mark,4,m,1
Mateo,4,m,1
Matheo,4,m,1
Matti,4,m,1
Maxim,4,m,1
Mehmet,4,m,1
Miraç,4,m,1
Mohamad,4,m,1
Nikita,4,m,1
Nikolas,4,m,1
Nils,4,m,1
Nino,4,m,1
Oscar,4,m,1
Richard,4,m,1
Ryan,4,m,1
Till,4,m,1
Tomas,4,m,1
Toni,4,m,1
Ömer,4,m,1
August,3,m,3
Christian,3,m,3
Gabriel,3,m,3
Helmut,3,m,3
Anh,3,w,3
Khang,3,m,3
Josephine,3,w,3
Levi,3,m,3
Vy,3,w,3
Martin,3,m,3
Maximilian,3,m,3
Peter,3,m,3
Amelia,3,w,2
Annemarie,3,w,2
Bao,3,w,2
Clara,3,w,2
Dora,3,w,2
Ella,3,w,2
Else,3,w,2
Eva,3,w,2
Frieda,3,w,2
Gabriele,3,w,2
Gloria,3,w,2
Hafsa,3,w,2
Helene,3,w,2
Isabella,3,w,2
Josefine,3,w,2
Julia,3,w,2
Klara,3,w,2
Leonora,3,w,2
Lotte,3,w,2
Magdalena,3,w,2
Malou,3,w,2
Marlen,3,w,2
Matilda,3,w,2
Mia,3,w,2
Adil,3,m,2
Milena,3,w,2
Alfred,3,m,2
Ramona,3,w,2
Andreas,3,m,2
Valentina,3,w,2
Arne,3,m,2
Victoria,3,w,2
Bastian,3,m,2
Vy,3,w,2
Ben,3,m,2
Benedikt,3,m,2
Carl,3,m,2
Charles,3,m,2
Christopher,3,m,2
Edgar,3,m,2
Elia,3,m,2
Emanuel,3,m,2
Eugen,3,m,2
Ezra,3,m,2
Fred,3,m,2
Gabriel,3,m,2
Henri,3,m,2
James,3,m,2
Johann,3,m,2
Jonathan,3,m,2
Justus,3,m,2
Kasimir,3,m,2
Kay,3,m,2
Konstantin,3,m,2
Lee,3,m,2
Leo,3,m,2
Lian,3,m,2
Lou,3,m,2
Louis,3,m,2
Magnus,3,m,2
Matti,3,m,2
Milan,3,m,2
Milo,3,m,2
Minh,3,m,2
Moritz,3,m,2
Oscar,3,m,2
Otto,3,m,2
Robin,3,m,2
Said,3,m,2
Sebastian,3,m,2
Stefan,3,m,2
Sven,3,m,2
Taha,3,m,2
Tim,3,m,2
Ulrich,3,m,2
Yunus,3,m,2
Ömer,3,m,2
Ada,3,w,1
Amaya,3,w,1
Annika,3,w,1
Arya,3,w,1
Asel,3,w,1
Bảo,3,w,1
Claire,3,w,1
Ece,3,w,1
Eleonora,3,w,1
Elsa,3,w,1
Emilie,3,w,1
Esma,3,w,1
Fiona,3,w,1
Flora,3,w,1
Fritzi,3,w,1
Gaia,3,w,1
Havin,3,w,1
Hedi,3,w,1
Jana,3,w,1
Jette,3,w,1
Jonna,3,w,1
Josephine,3,w,1
Judith,3,w,1
Layan,3,w,1
Layla,3,w,1
Lene,3,w,1
Lieselotte,3,w,1
Linda,3,w,1
Lola,3,w,1
Lou,3,w,1
Louisa,3,w,1
Alessio,3,m,1
Malak,3,w,1
Alfred,3,m,1
Malina,3,w,1
Alparslan,3,m,1
Mariella,3,w,1
Antonio,3,m,1
Marlene,3,w,1
Arian,3,m,1
Martha,3,w,1
Armin,3,m,1
Masal,3,w,1
Ayoub,3,m,1
Mayla,3,w,1
Baran,3,m,1
Melek,3,w,1
Benedict,3,m,1
Melis,3,w,1
Benno,3,m,1
Milena,3,w,1
Bjarne,3,m,1
Millie,3,w,1
Caspar,3,m,1
Mina,3,w,1
Charlie,3,m,1
Miray,3,w,1
Chris,3,m,1
Natalia,3,w,1
Cosmo,3,m,1
Olga,3,w,1
Dante,3,m,1
Rahel,3,w,1
Dean,3,m,1
Rebecca,3,w,1
Dima,3,m,1
Safiya,3,w,1
Elyas,3,m,1
Selma,3,w,1
Eric,3,m,1
Sila,3,w,1
Ferdinand,3,m,1
Sümeyye,3,w,1
Flynn,3,m,1
Tala,3,w,1
Frederick,3,m,1
Tina,3,w,1
Fynn,3,m,1
Victoria,3,w,1
Gia,3,m,1
Viktoria,3,w,1
Hanno,3,m,1
Zehra,3,w,1
Hans,3,m,1
Zeyneb,3,w,1
Harun,3,m,1
Hải,3,m,1
Jacob,3,m,1
Jaro,3,m,1
Jayden,3,m,1
John,3,m,1
Joscha,3,m,1
Kaan,3,m,1
Kerim,3,m,1
Kian,3,m,1
Lars,3,m,1
Lasse,3,m,1
Lias,3,m,1
Luke,3,m,1
Magnus,3,m,1
Mahir,3,m,1
Malek,3,m,1
Metehan,3,m,1
Miguel,3,m,1
Mohamed,3,m,1
Nico,3,m,1
Noé,3,m,1
Osman,3,m,1
Otis,3,m,1
Pablo,3,m,1
Rayan,3,m,1
Roman,3,m,1
Sam,3,m,1
Thore,3,m,1
Timur,3,m,1
Tobias,3,m,1
Viktor,3,m,1
Wim,3,m,1
Yazan,3,m,1
Anouk,2,w,3
Elise,2,w,3
Ella,2,w,3
Alexander,2,m,3
Evans,2,w,3
An,2,m,3
Helene,2,w,3
Benjamin,2,m,3
Helga,2,w,3
Ernst,2,m,3
Irma,2,w,3
Georg,2,m,3
Lieselotte,2,w,3
Jakob,2,m,3
Linh,2,w,3
Konstantin,2,m,3
Luana,2,w,3
Leopold,2,m,3
Mia,2,w,3
Mansour,2,m,3
My,2,w,3
Maxim,2,m,3
Nhiên,2,w,3
Otto,2,m,3
Rosa,2,w,3
Phong,2,m,3
Rose,2,w,3
Rudi,2,m,3
Ursula,2,w,3
Saleh,2,m,3
Simon,2,m,3
Tommen,2,m,3
Valentin,2,m,3
Willem,2,m,3
Willi,2,m,3
Aleksandrova,2,w,2
Aleksandrovna,2,w,2
Alessia,2,w,2
Alexandra,2,w,2
Alicia,2,w,2
Aliya,2,w,2
Alva,2,w,2
Anabelle,2,w,2
Anneliese,2,w,2
Antonia,2,w,2
Asel,2,w,2
Aurelia,2,w,2
Bettina,2,w,2
Can,2,w,2
Carla,2,w,2
Christiane,2,w,2
Cornelia,2,w,2
Cécile,2,w,2
Dila,2,w,2
Dorothea,2,w,2
Edith,2,w,2
Elif,2,w,2
Ellen,2,w,2
Elli,2,w,2
Elsa,2,w,2
Emilie,2,w,2
Emilova,2,w,2
Fee,2,w,2
Filippa,2,w,2
Freya,2,w,2
Fritzi,2,w,2
Gül,2,w,2
Hannelore,2,w,2
Hedi,2,w,2
Hedwig,2,w,2
Helena,2,w,2
Henriette,2,w,2
Hà,2,w,2
Ilse,2,w,2
Irmgard,2,w,2
Isabell,2,w,2
Jean,2,w,2
Joleen,2,w,2
Ahmad,2,m,2
Julie,2,w,2
Ahmet,2,m,2
Juna,2,w,2
Alp,2,m,2
Karin,2,w,2
Alwin,2,m,2
Karla,2,w,2
Amin,2,m,2
Käthe,2,w,2
Amir,2,m,2
Lara,2,w,2
An,2,m,2
Laura,2,w,2
Andreevich,2,m,2
Lee,2,w,2
Andrei,2,m,2
Lieselotte,2,w,2
Anes,2,m,2
Lily,2,w,2
Antonio,2,m,2
Linh,2,w,2
Antonius,2,m,2
Lisa,2,w,2
Aurelius,2,m,2
Lisbeth,2,w,2
Bao,2,m,2
Louisa,2,w,2
Bela,2,m,2
Lovis,2,w,2
Bente,2,m,2
Lucie,2,w,2
Bernard,2,m,2
Luzia,2,w,2
Bilal,2,m,2
Malea,2,w,2
Binh,2,m,2
Manuela,2,w,2
Can,2,m,2
Margarete,2,w,2
Caspar,2,m,2
Margarethe,2,w,2
Casper,2,m,2
Margit,2,w,2
Christian,2,m,2
Marleen,2,w,2
Clemens,2,m,2
Marlies,2,w,2
Darius,2,m,2
Mary,2,w,2
Duc,2,m,2
Mathilde,2,w,2
Eduard,2,m,2
Medina,2,w,2
Elio,2,m,2
Mira,2,w,2
Elliott,2,m,2
Naz,2,w,2
Emilio,2,m,2
Nina,2,w,2
Emre,2,m,2
Noemi,2,w,2
Enno,2,m,2
Olegìvna,2,w,2
Ferdinand,2,m,2
Olivia,2,w,2
Fiete,2,m,2
Penelope,2,w,2
Franz,2,m,2
Quigley,2,w,2
Frederick,2,m,2
Romy,2,w,2
Georg,2,m,2
Rosalia,2,w,2
George,2,m,2
Rosalie,2,w,2
Gregor,2,m,2
Ruth,2,w,2
Harald,2,m,2
Sara,2,w,2
Heinrich,2,m,2
Sofie,2,w,2
Helmut,2,m,2
Stella,2,w,2
Henning,2,m,2
Sóley,2,w,2
Idris,2,m,2
Thu,2,w,2
Jacob,2,m,2
Toni,2,w,2
Jamie,2,m,2
Tuuli,2,w,2
Jaron,2,m,2
Valeria,2,w,2
Johannes,2,m,2
Viktoria,2,w,2
John,2,m,2
Zora,2,w,2
Jonte,2,m,2
Joris,2,m,2
Joseph,2,m,2
Joshua,2,m,2
Julien,2,m,2
Kenan,2,m,2
Konrad,2,m,2
Lennox,2,m,2
Leonardo,2,m,2
Liam,2,m,2
Linus,2,m,2
Loki,2,m,2
Lorenzo,2,m,2
Lucas,2,m,2
Léon,2,m,2
Mahir,2,m,2
Manfred,2,m,2
Marian,2,m,2
Matthias,2,m,2
Merlin,2,m,2
Michel,2,m,2
Mikkel,2,m,2
Miraç,2,m,2
Mirza,2,m,2
Mohamed,2,m,2
Mohammad,2,m,2
Mustafa,2,m,2
Nam,2,m,2
Nathan,2,m,2
Nicholas,2,m,2
Nicolas,2,m,2
Olaf,2,m,2
Otis,2,m,2
Patrick,2,m,2
Pepe,2,m,2
Philipp,2,m,2
Pierre,2,m,2
Ruben,2,m,2
Rumi,2,m,2
Santiago,2,m,2
Simon,2,m,2
Taavi,2,m,2
Taylor,2,m,2
Theo,2,m,2
Thomas,2,m,2
Toma,2,m,2
Tuan,2,m,2
Valentine,2,m,2
Walter,2,m,2
Wolf,2,m,2
Yasin,2,m,2
Yasir,2,m,2
Yves,2,m,2
Aaliyah,2,w,1
Abigail,2,w,1
Adriana,2,w,1
Agata,2,w,1
Aisha,2,w,1
Alba,2,w,1
Alessia,2,w,1
Alexandra,2,w,1
Aleyna,2,w,1
Alica,2,w,1
Alima,2,w,1
Aliya,2,w,1
Almina,2,w,1
Amanda,2,w,1
Amine,2,w,1
Ana,2,w,1
Angela,2,w,1
Angelina,2,w,1
Ani,2,w,1
Anika,2,w,1
Annabelle,2,w,1
Astrid,2,w,1
Azra,2,w,1
Bele,2,w,1
Beritan,2,w,1
Billie,2,w,1
Bushra,2,w,1
Coralie,2,w,1
Cosima,2,w,1
Dahlia,2,w,1
Dana,2,w,1
Dua,2,w,1
Ecrin,2,w,1
Elanur,2,w,1
Abdullah,2,m,1
Elin,2,w,1
Adem,2,m,1
Ellen,2,w,1
Ahmet,2,m,1
Emeli,2,w,1
Alan,2,m,1
Emine,2,w,1
Aleksandar,2,m,1
Emmi,2,w,1
Aliyar,2,m,1
Enie,2,w,1
Anaser,2,m,1
Erin,2,w,1
Andrey,2,m,1
Fanny,2,w,1
Aran,2,m,1
Felina,2,w,1
Ari,2,m,1
Filipa,2,w,1
Arne,2,m,1
Florence,2,w,1
Aron,2,m,1
Florentine,2,w,1
Artjom,2,m,1
Freja,2,w,1
Artur,2,m,1
Freya,2,w,1
August,2,m,1
Gala,2,w,1
Axel,2,m,1
Hafsa,2,w,1
Azad,2,m,1
Hanne,2,w,1
Aziz,2,m,1
Hanni,2,w,1
Bedirhan,2,m,1
Haya,2,w,1
Bennet,2,m,1
Hedda,2,w,1
Benny,2,m,1
Henrike,2,w,1
Camille,2,m,1
Hiranur,2,w,1
Camilo,2,m,1
Ines,2,w,1
Cesur,2,m,1
Iris,2,w,1
Christian,2,m,1
Iva,2,w,1
Claudio,2,m,1
Jannah,2,w,1
Constantin,2,m,1
Jessica,2,w,1
Danilo,2,m,1
Jona,2,w,1
Deniz,2,m,1
Kaia,2,w,1
Dewran,2,m,1
Kaja,2,w,1
Diego,2,m,1
Katerina,2,w,1
Dominic,2,m,1
Katharina,2,w,1
Ebubekir,2,m,1
Kira,2,w,1
Egon,2,m,1
Kristina,2,w,1
Elia,2,m,1
Laia,2,w,1
Eliah,2,m,1
Lavin,2,w,1
Elian,2,m,1
Layal,2,w,1
Eliano,2,m,1
Leah,2,w,1
Elijah,2,m,1
Leia,2,w,1
Eliott,2,m,1
Leila,2,w,1
Emilian,2,m,1
Leya,2,w,1
Enes,2,m,1
Liana,2,w,1
Erwin,2,m,1
Lila,2,w,1
Fabio,2,m,1
Lilia,2,w,1
Frederik,2,m,1
Lilian,2,w,1
Frido,2,m,1
Lilo,2,w,1
Fridolin,2,m,1
Lore,2,w,1
Güney,2,m,1
Lorena,2,w,1
Halil,2,m,1
Louise,2,w,1
Ian,2,m,1
Luca,2,w,1
Idris,2,m,1
Luciana,2,w,1
Ilai,2,m,1
Lucie,2,w,1
Ilay,2,m,1
Luena,2,w,1
Ilyan,2,m,1
Lumi,2,w,1
İlyas,2,m,1
Lydia,2,w,1
Issa,2,m,1
Léa,2,w,1
Ivan,2,m,1
Madina,2,w,1
Jacopo,2,m,1
Mafalda,2,w,1
Janis,2,m,1
Maia,2,w,1
Jannis,2,m,1
Malika,2,w,1
Jascha,2,m,1
Margarete,2,w,1
Jason,2,m,1
Margo,2,w,1
Johan,2,m,1
Marina,2,w,1
Jonte,2,m,1
Marta,2,w,1
Joris,2,m,1
Mascha,2,w,1
Joschua,2,m,1
Matea,2,w,1
Julien,2,m,1
Mathilde,2,w,1
Julio,2,m,1
Melisa,2,w,1
Justus,2,m,1
Melody,2,w,1
Kacper,2,m,1
Mieke,2,w,1
Kai,2,m,1
Mileva,2,w,1
Kalle,2,m,1
Minna,2,w,1
Karim,2,m,1
Mona,2,w,1
Kasimir,2,m,1
My,2,w,1
Kaspar,2,m,1
Nadia,2,w,1
Kenan,2,m,1
Nala,2,w,1
Keno,2,m,1
Naomi,2,w,1
Khalil,2,m,1
Ngọc,2,w,1
Kimi,2,m,1
Nia,2,w,1
Kirill,2,m,1
Nino,2,w,1
Kito,2,m,1
Nisa,2,w,1
Kiyan,2,m,1
Nour,2,w,1
Klaas,2,m,1
Nur,2,w,1
Kolja,2,m,1
Nuri,2,w,1
Konrad,2,m,1
Nuria,2,w,1
Kuzey,2,m,1
Olívia,2,w,1
Laith,2,m,1
Paulina,2,w,1
Laurenz,2,m,1
Philine,2,w,1
Leif,2,m,1
Philippa,2,w,1
Lennart,2,m,1
Rita,2,w,1
Lev,2,m,1
Rose,2,w,1
Lian,2,m,1
Salome,2,w,1
Lionel,2,m,1
Salomé,2,w,1
Loki,2,m,1
Samantha,2,w,1
Lorenzo,2,m,1
Samira,2,w,1
Louan,2,m,1
Saskia,2,w,1
Luan,2,m,1
Siara,2,w,1
Luciano,2,m,1
Sıla,2,w,1
Ludwig,2,m,1
Skadi,2,w,1
Lutz,2,m,1
Tabea,2,w,1
Mahdi,2,m,1
Tessa,2,w,1
Maher,2,m,1
Thekla,2,w,1
Mahmoud,2,m,1
Thảo,2,w,1
Maik,2,m,1
Toni,2,w,1
Marcel,2,m,1
Tuuli,2,w,1
Marcus,2,m,1
Vivian,2,w,1
Marlo,2,m,1
Wanda,2,w,1
Mattheo,2,m,1
Xenia,2,w,1
Mehdi,2,m,1
Yasmin,2,w,1
Mihail,2,m,1
Yuki,2,w,1
Mikael,2,m,1
Yusra,2,w,1
Mino,2,m,1
Zelda,2,w,1
Mohammad,2,m,1
Şura,2,w,1
Moussa,2,m,1
Murad,2,m,1
Mustafa,2,m,1
Mylo,2,m,1
Nathaniel,2,m,1
Navid,2,m,1
Nika,2,m,1
Nikolai,2,m,1
Osama,2,m,1
Pascal,2,m,1
Philip,2,m,1
Quoc,2,m,1
Ragnar,2,m,1
Rahim,2,m,1
Remy,2,m,1
Renas,2,m,1
Rio,2,m,1
Rohat,2,m,1
Romeo,2,m,1
Ryu,2,m,1
Salih,2,m,1
Sami,2,m,1
Samir,2,m,1
Santiago,2,m,1
Sebastian,2,m,1
Seyithan,2,m,1
Stefan,2,m,1
Stoyan,2,m,1
Syed,2,m,1
Tarek,2,m,1
Tavi,2,m,1
Thiago,2,m,1
Tristan,2,m,1
Valentino,2,m,1
Veit,2,m,1
Victor,2,m,1
Viggo,2,m,1
Ville,2,m,1
Willem,2,m,1
Willi,2,m,1
William,2,m,1
Xavier,2,m,1
Yamaç,2,m,1
Yanis,2,m,1
Yaro,2,m,1
Yiğit,2,m,1
Yunus,2,m,1
Yuri,2,m,1
