vorname,anzahl,geschlecht
Kerim,4,m
Kian,4,m
Kurt,4,m
Kuzey,4,m
Lennard,4,m
Lennox,4,m
Leonardo,4,m
Leonhard,4,m
Lion,4,m
Lionel,4,m
Luke,4,m
Marc,4,m
Marcel,4,m
Matheo,4,m
Mats,4,m
Matti,4,m
Miguel,4,m
Mirac,4,m
Muhamed,4,m
Nathaniel,4,m
Nikolaus,4,m
Ruben,4,m
Sam,4,m
Silas,4,m
Taha,4,m
Taylor,4,m
Timur,4,m
Tyler,4,m
Yassin,4,m
Adele,3,w
Alexa,3,w
Aleyna,3,w
Ali,3,w
Alia,3,w
Alyssa,3,w
Amilia,3,w
Amy,3,w
Amélie,3,w
Angelika,3,w
Angelique,3,w
Annie,3,w
Annika,3,w
Arin,3,w
Aurelia,3,w
Bella,3,w
Berfin,3,w
Celina,3,w
Celine,3,w
Chioma,3,w
Christine,3,w
Claire,3,w
Dalia,3,w
Defne,3,w
Dila,3,w
Dilara,3,w
Dima,3,w
Doreen,3,w
Eleonora,3,w
Elina,3,w
Estelle,3,w
Felicitas,3,w
Fenja,3,w
Finja,3,w
Fiona,3,w
Flora,3,w
Freya,3,w
Gabriela,3,w
Giulia,3,w
Gül,3,w
Hatice,3,w
Hedwig,3,w
Hilda,3,w
Isabelle,3,w
Alessandro,3,m
Jana,3,w
Amar,3,m
Jasmin,3,w
Andrej,3,m
Jasmina,3,w
Angel,3,m
Jolie,3,w
Anis,3,m
Joséphine,3,w
Anuar,3,m
Joy,3,w
Armin,3,m
Karolina,3,w
Aron,3,m
Lavin,3,w
Axel,3,m
Leah,3,w
Bao,3,m
Leana,3,w
Baran,3,m
Lieselotte,3,w
Beniamin,3,m
Lilia,3,w
Bennet,3,m
Linda,3,w
Benno,3,m
Liva,3,w
Berk,3,m
Lucy,3,w
Berkay,3,m
Madeleine,3,w
Béla,3,m
Mara,3,w
Carlo,3,m
Margarita,3,w
Christoph,3,m
Marianne,3,w
Damian,3,m
Mariella,3,w
Diego,3,m
Marina,3,w
Eduardo,3,m
Marta,3,w
Elijah,3,m
Maxima,3,w
Emanuel,3,m
May,3,w
Ensar,3,m
Melek,3,w
Eren,3,m
Melis,3,w
Eric,3,m
Mercy,3,w
Faruk,3,m
Milla,3,w
Fatih,3,m
Nala,3,w
Filip,3,m
Naomi,3,w
Frank,3,m
Narin,3,w
Fynn,3,m
Natalia,3,w
Giovanni,3,m
Nele,3,w
Haider,3,m
Nhi,3,w
Harald,3,m
Nicoletta,3,w
Hassan,3,m
Noa,3,w
Henrik,3,m
Princess,3,w
Hoang,3,m
Rahel,3,w
Hüseyin,3,m
Rahime,3,w
Ian,3,m
Rana,3,w
Ilias,3,m
Rebecca,3,w
Ilija,3,m
Rima,3,w
Issa,3,m
Rita,3,w
Ivan,3,m
Romy,3,w
James,3,m
Roxana,3,w
Jamie,3,m
Sahar,3,w
Jamil,3,m
Sahra,3,w
Jaron,3,m
Samira,3,w
Jerome,3,m
Selma,3,w
Jim,3,m
Sena,3,w
Johnny,3,m
Sibel,3,w
Jona,3,m
Snezana,3,w
Jonah,3,m
Sofie,3,w
Kasimir,3,m
Su,3,w
Kemal,3,m
Summer,3,w
Kilian,3,m
Theodora,3,w
Kirill,3,m
Therese,3,w
Laith,3,m
Tuana,3,w
Lars,3,m
Wilhelmine,3,w
Laurenz,3,m
Yara,3,w
Leandro,3,m
Yasmin,3,w
Lee,3,m
Zahra,3,w
Lewin,3,m
Zehra,3,w
Luan,3,m
Zümra,3,w
Mahdi,3,m
Marek,3,m
Mark,3,m
Markus,3,m
Mehdi,3,m
Mio,3,m
Miran,3,m
Moussa,3,m
Neo,3,m
Ngọc,3,m
Nick,3,m
Nico,3,m
Nikita,3,m
Nils,3,m
Olaf,3,m
Pepe,3,m
Phillip,3,m
Ragnar,3,m
René,3,m
Ricardo,3,m
Rio,3,m
Romano,3,m
Said,3,m
Taim,3,m
Tarik,3,m
Thomas,3,m
Till,3,m
Timo,3,m
Toprak,3,m
Uwe,3,m
Viet,3,m
Werner,3,m
Yousef,3,m
Aaliyah,2,w
Acelya,2,w
Adesuwa,2,w
Adile,2,w
Adriana,2,w
Aisha,2,w
Aleksandra,2,w
Alice,2,w
Alin,2,w
Alisha,2,w
Aliya,2,w
Aliyah,2,w
Amine,2,w
Amna,2,w
Anh,2,w
Anisa,2,w
Anita,2,w
Anna-Maria,2,w
Annabell,2,w
Anne,2,w
Anneliese,2,w
Anni,2,w
Antonovna,2,w
Arjin,2,w
Asmin,2,w
Asya,2,w
Athena,2,w
Ayla,2,w
Aylin,2,w
Ayşe,2,w
Banu,2,w
Barbara,2,w
Batoul,2,w
Birgit,2,w
Abubakar,2,m
Camila,2,w
Adnan,2,m
Cara,2,w
Adu,2,m
Cecilia,2,w
Alban,2,m
Ceylin,2,w
Alejandro,2,m
Christa,2,w
Aleksandar,2,m
Cleo,2,w
Alekseevič,2,m
Coralie,2,w
Aleksej,2,m
Cornelia,2,w
Alexis,2,m
Dagmar,2,w
Alfred,2,m
Dana,2,w
Allan,2,m
Danielle,2,w
Ammar,2,m
Daria,2,w
Amr,2,m
Dea,2,w
An,2,m
Dicle,2,w
Anas,2,m
Djamila,2,w
Anderson,2,m
Dolly,2,w
Anel,2,m
Dorothea,2,w
Anid,2,m
Dua,2,w
Ansgar,2,m
Dunja,2,w
Antonius,2,m
Eaton,2,w
Aram,2,m
Ece,2,w
Ares,2,m
Ecrin,2,w
Ari,2,m
Edda,2,w
Arian,2,m
Ekaterina,2,w
Armando,2,m
Elaine,2,w
Artur,2,m
Elanur,2,w
Aurel,2,m
Elea,2,w
Ayub,2,m
Eleana,2,w
Bahadır,2,m
Eleni,2,w
Balthasar,2,m
Eliana,2,w
Bariş,2,m
Elin,2,w
Bastian,2,m
Elisia,2,w
Bela,2,m
Emelie,2,w
Berengar,2,m
Emi,2,w
Bilal,2,m
Emina,2,w
Boris,2,m
Emine,2,w
Brayan,2,m
Emira,2,w
Brian,2,m
Emmy,2,w
Bruce,2,m
Enissa,2,w
Burak,2,m
Erva,2,w
Bünyamin,2,m
Eslem,2,w
Casimir,2,m
Esra,2,w
Christopher,2,m
Estrella,2,w
Claas,2,m
Evelyn,2,w
Clemens,2,m
Evin,2,w
Conradin,2,m
Ewa,2,w
Corvin,2,m
Fabienne,2,w
Cristian,2,m
Faisal,2,w
Damir,2,m
Fatmagül,2,w
Dario,2,m
Felicia,2,w
Dean,2,m
Fernanda,2,w
Diar,2,m
Filomena,2,w
Dijon,2,m
Florentina,2,w
Dominik,2,m
Franziska,2,w
Dragan,2,m
Gabriele,2,w
Eden,2,m
Gertrud,2,w
Edin,2,m
Hanin,2,w
Edoardo,2,m
Havin,2,w
Eliah,2,m
Hedi,2,w
Elyesa,2,m
Heidi,2,w
Emilian,2,m
Hilal,2,w
Ennio,2,m
Hilde,2,w
Enno,2,m
Hiranur,2,w
Erich,2,m
Hope,2,w
Ernest,2,m
Hà,2,w
Etienne,2,m
Iman,2,w
Eugen,2,m
Ina,2,w
Eymen,2,m
Ines,2,w
Fabrice,2,m
Ingrid,2,w
Fadil,2,m
Irene,2,w
Fernando,2,m
Janina,2,w
Finnley,2,m
Jean,2,w
Fjonn,2,m
Jessica,2,w
Francis,2,m
Joanna,2,w
Friedemann,2,m
Jona,2,w
Gaspar,2,m
Josephin,2,w
Gia,2,m
Jovana,2,w
Giona,2,m
Jule,2,w
Güney,2,m
Juliane,2,w
Habib,2,m
Julija,2,w
Hanno,2,m
June,2,w
Harun,2,m
Kamila,2,w
Heinz,2,m
Kara,2,w
Helmut,2,m
Karin,2,w
Hendrik,2,m
Karla,2,w
Henning,2,m
Karoline,2,w
Hermann,2,m
Khadija,2,w
Huy,2,m
Kim,2,w
Iasonas,2,m
Kimberly,2,w
Idris,2,m
Kira,2,w
Igor,2,m
Kristina,2,w
Ilyas,2,m
Käthe,2,w
Ioan,2,m
Laila,2,w
Ismail,2,m
Lamar,2,w
Ismet,2,m
Lamis,2,w
Ivo,2,m
Laureen,2,w
Jackson,2,m
Layan,2,w
Jannes,2,m
Leia,2,w
Jason,2,m
Lejla,2,w
Jesper,2,m
Lene,2,w
Joachim,2,m
Leona,2,w
Jon,2,m
Leoni,2,w
Jonne,2,m
Letizia,2,w
Jonte,2,m
Leya,2,w
Jun,2,m
Liah,2,w
Justin,2,m
Lian,2,w
Kacper,2,m
Liana,2,w
Kadir,2,m
Lielle,2,w
Kassem,2,m
Lil,2,w
Khaled,2,m
Lilou,2,w
Khalil,2,m
Lily,2,w
Kingston,2,m
Linh,2,w
Kolja,2,m
Liora,2,w
Kristian,2,m
Lisa-Marie,2,w
Latif,2,m
Liya,2,w
Laurent,2,m
Liyana,2,w
Le,2,m
Liz,2,w
Ledion,2,m
Loreen,2,w
Leif,2,m
Ludmilla,2,w
Lenn,2,m
Luz,2,w
Leonidas,2,m
Luzia,2,w
Lev,2,m
Lydia,2,w
Lewis,2,m
Madlen,2,w
Lias,2,m
Mae,2,w
Lomineishvili,2,m
Mai,2,w
Lorenz,2,m
Malena,2,w
Ludwig,2,m
Malin,2,w
Luk,2,m
Manuela,2,w
Mahir,2,m
Margarethe,2,w
Mahmut,2,m
Margaux,2,w
Maik,2,m
Marguerite,2,w
Maksim,2,m
Marianna,2,w
Malek,2,m
Marion,2,w
Marco,2,m
Marwa,2,w
Mariev,2,m
Mathea,2,w
Mario,2,m
Maxime,2,w
Marlon,2,m
Maxine,2,w
Marvin,2,m
Melinda,2,w
Mattes,2,m
Melody,2,w
Mattis,2,m
Merle,2,w
Matvey,2,m
Merve,2,w
Maxime,2,m
Milea,2,w
Mete,2,m
Milena,2,w
Metin,2,m
Minna,2,w
Miklos,2,m
Minou,2,w
Minh,2,m
Miriam,2,w
Miraç,2,m
Mirna,2,w
Miro,2,m
My,2,w
Miroslavov,2,m
Nadia,2,w
Musa,2,m
Nathalie,2,w
Nathan,2,m
Nefeli,2,w
Nelson,2,m
Nevin,2,w
Nhật,2,m
Nguyễn,2,w
Nic,2,m
Ngọc,2,w
Niko,2,m
Nika,2,w
Nikolas,2,m
Nike,2,w
Nino,2,m
Nurhan,2,w
Nour,2,m
Pearl,2,w
Onno,2,m
Philippa,2,w
Onur,2,m
Phương,2,w
Osman,2,m
Rachel,2,w
Otis,2,m
Ramona,2,w
Pablo,2,m
Ravza,2,w
Patryk,2,m
Riham,2,w
Philippe,2,m
Rimas,2,w
Phong,2,m
Rosanna,2,w
Piotr,2,m
Roswitha,2,w
Plamen,2,m
Ruby,2,w
Poyraz,2,m
Ruth,2,w
Prince,2,m
Sama,2,w
Rami,2,m
Samantha,2,w
Raul,2,m
Savannah,2,w
Ravi,2,m
Sevda,2,w
Rayan,2,m
Sevgi,2,w
Reşit,2,m
Silvia,2,w
Robin,2,m
Sultan,2,w
Rolf,2,m
Sumaya,2,w
Roman,2,m
Suna,2,w
Rudolf,2,m
Sunna,2,w
Ryan,2,m
Sylvia,2,w
Sajed,2,m
Talia,2,w
Salih,2,m
Talin,2,w
Saliou,2,m
Tamara,2,w
Sasa,2,m
Tessa,2,w
Sergej,2,m
Thao,2,w
Sidar,2,m
Tijana,2,w
Siegfried,2,m
Tilda,2,w
Sirac,2,m
Toni,2,w
Sobhi,2,m
Uma,2,w
Stefan,2,m
Umay,2,w
Steven,2,m
Ursula,2,w
Sylvester,2,m
Valerie,2,w
Talha,2,m
Violetta,2,w
Taras,2,m
Virginia,2,w
Taylan,2,m
Vivien,2,w
Teo,2,m
Yael,2,w
Teodor,2,m
Yildiz,2,w
Thaddäus,2,m
Yvonne,2,w
Thiago,2,m
Zana,2,w
Thịnh,2,m
Zelal,2,w
Tihi,2,m
Zorica,2,w
Timon,2,m
Tino,2,m
Tommy,2,m
Toni,2,m
Tyler-Jerome,2,m
Umut,2,m
Valentino,2,m
Vicco,2,m
Vico,2,m
Walid,2,m
Willem,2,m
Wisdom,2,m
Yahya,2,m
Yanis,2,m
Yossef,2,m
Younes,2,m
Yunes,2,m
Yunus,2,m
Yusef,2,m
Zian,2,m
Đức,2,m
Łukasz,2,m
