vorname,anzahl,geschlecht,position
Cleo,7,w,1
Jannis,7,m,1
Elif,7,w,1
Joshua,7,m,1
Emily,7,w,1
Lennard,7,m,1
Eva,7,w,1
Lian,7,m,1
Helena,7,w,1
Mika,7,m,1
Lea,7,w,1
Theodor,7,m,1
Lia,7,w,1
Yusuf,7,m,1
Matilda,7,w,1
Sarah,7,w,1
Sofia,7,w,1
Tilda,7,w,1
Andreas,6,m,2
Clara,6,w,2
Benjamin,6,m,2
Luisa,6,w,2
Henry,6,m,2
Johannes,6,m,2
Leon,6,m,2
Noah,6,m,2
Peter,6,m,2
Theodor,6,m,2
Bela,6,m,1
Damian,6,m,1
Emilio,6,m,1
Erik,6,m,1
Alina,6,w,1
Fynn,6,m,1
Maila,6,w,1
Luis,6,m,1
Merle,6,w,1
Matheo,6,m,1
Stella,6,w,1
Nathan,6,m,1
Samuel,6,m,1
Maria,5,w,3
Marie,5,w,3
Amalia,5,w,2
Ann,5,w,2
Elena,5,w,2
Elise,5,w,2
Helene,5,w,2
Lotte,5,w,2
Ben,5,m,2
Mia,5,w,2
David,5,m,2
Olivia,5,w,2
Emil,5,m,2
Rosa,5,w,2
Louis,5,m,2
Valentina,5,w,2
Maxim,5,m,2
Noel,5,m,2
Raphael,5,m,2
Carlotta,5,w,1
Elisa,5,w,1
Benjamin,5,m,1
Flora,5,w,1
Carlo,5,m,1
Greta,5,w,1
Jonah,5,m,1
Julia,5,w,1
Kilian,5,m,1
Leni,5,w,1
Lasse,5,m,1
Lucy,5,w,1
Levin,5,m,1
Luna,5,w,1
Lucas,5,m,1
Mariella,5,w,1
Mateo,5,m,1
Nele,5,w,1
Matteo,5,m,1
Paulina,5,w,1
Mattis,5,m,1
Ronja,5,w,1
Mio,5,m,1
Sara,5,w,1
Mohammad,5,m,1
Valentina,5,w,1
Muhammed,5,m,1
Zoey,5,w,1
Nico,5,m,1
Noel,5,m,1
Raphael,5,m,1
Simon,5,m,1
Charlotte,4,w,3
Sophie,4,w,3
Alma,4,w,2
Eva,4,w,2
Ida,4,w,2
Christian,4,m,2
Jasmin,4,w,2
Elyas,4,m,2
Lia,4,w,2
Frederik,4,m,2
Lilly,4,w,2
Friedrich,4,m,2
Lotta,4,w,2
Gabriel,4,m,2
Louisa,4,w,2
Jakob,4,m,2
Magdalena,4,w,2
Johann,4,m,2
Malia,4,w,2
Julius,4,m,2
Margarete,4,w,2
Kaan,4,m,2
Melina,4,w,2
Levi,4,m,2
Merle,4,w,2
Luis,4,m,2
Victoria,4,w,2
Martin,4,m,2
Viktoria,4,w,2
Matteo,4,m,2
Michael,4,m,2
Moritz,4,m,2
Nicolas,4,m,2
Oskar,4,m,2
Ragnar,4,m,2
Sebastian,4,m,2
Willi,4,m,2
Alea,4,w,1
Amalia,4,w,1
Amy,4,w,1
Anni,4,w,1
Emir,4,m,1
Antonia,4,w,1
Fiete,4,m,1
Aurora,4,w,1
Florian,4,m,1
Defne,4,w,1
Friedrich,4,m,1
Elisabeth,4,w,1
Gustav,4,m,1
Elise,4,w,1
Hugo,4,m,1
Elsa,4,w,1
Hussein,4,m,1
Finja,4,w,1
Jakub,4,m,1
Isabell,4,w,1
John,4,m,1
Isabella,4,w,1
Jona,4,m,1
Jana,4,w,1
Jonne,4,m,1
Katharina,4,w,1
Kasimir,4,m,1
Leyla,4,w,1
Konstantin,4,m,1
Linnea,4,w,1
Lennox,4,m,1
Livia,4,w,1
Lion,4,m,1
Luisa,4,w,1
Malik,4,m,1
Luise,4,w,1
Marcel,4,m,1
Marla,4,w,1
Marlon,4,m,1
Melissa,4,w,1
Mattheo,4,m,1
Milena,4,w,1
Matti,4,m,1
Mina,4,w,1
Noam,4,m,1
Olivia,4,w,1
Oscar,4,m,1
Toni,4,w,1
Rafael,4,m,1
Vanessa,4,w,1
Till,4,m,1
Viktoria,4,w,1
Wilma,4,w,1
Yuna,4,w,1
Zehra,4,w,1
Heinrich,3,m,3
Mattis,3,m,3
Elisabeth,3,w,3
Martha,3,w,3
Aleksandra,3,w,2
Amara,3,w,2
Amelia,3,w,2
Amelie,3,w,2
Andrea,3,w,2
Annabelle,3,w,2
Christine,3,w,2
Isabella,3,w,2
Aaron,3,m,2
Karlotta,3,w,2
Adrian,3,m,2
Katharina,3,w,2
Alp,3,m,2
Lea,3,w,2
Antonio,3,m,2
Leni,3,w,2
Arthur,3,m,2
Leonore,3,w,2
August,3,m,2
Malina,3,w,2
Aurelius,3,m,2
Malou,3,w,2
Can,3,m,2
Marina,3,w,2
Christoph,3,m,2
Martha,3,w,2
Deniz,3,m,2
Mathilda,3,w,2
Eliah,3,m,2
Matilda,3,w,2
Elian,3,m,2
Mila,3,w,2
Erik,3,m,2
Nicole,3,w,2
Georg,3,m,2
Nur,3,w,2
Henri,3,m,2
Pauline,3,w,2
Henrik,3,m,2
Rita,3,w,2
Jasper,3,m,2
Sofie,3,w,2
Jonas,3,m,2
Kilian,3,m,2
Konstantin,3,m,2
Leander,3,m,2
Leonidas,3,m,2
Leopold,3,m,2
Liam,3,m,2
Luca,3,m,2
Malik,3,m,2
Maria,3,m,2
Markus,3,m,2
Mika,3,m,2
Minh,3,m,2
Nael,3,m,2
Neo,3,m,2
Nikolai,3,m,2
Noam,3,m,2
Otto,3,m,2
Philipp,3,m,2
Piet,3,m,2
Rafael,3,m,2
Robert,3,m,2
Roman,3,m,2
Samuel,3,m,2
Selim,3,m,2
Steven,3,m,2
Thomas,3,m,2
Vincent,3,m,2
Yannik,3,m,2
Aaron,3,m,1
Alessio,3,m,1
Amir,3,m,1
Andreas,3,m,1
Aliya,3,w,1
August,3,m,1
Daniela,3,w,1
Benedikt,3,m,1
Diana,3,w,1
Bruno,3,m,1
Edda,3,w,1
Charlie,3,m,1
Ela,3,w,1
Daniel,3,m,1
Fatima,3,w,1
Diego,3,m,1
Fiona,3,w,1
Fabian,3,m,1
Hailey,3,w,1
Finley,3,m,1
Helene,3,w,1
Ibrahim,3,m,1
Hilda,3,w,1
Ilyas,3,m,1
Jennifer,3,w,1
Isa,3,m,1
Jona,3,w,1
Jamal,3,m,1
Klara,3,w,1
Jan,3,m,1
Laila,3,w,1
Joel,3,m,1
Leana,3,w,1
Jonte,3,m,1
Leila,3,w,1
Joris,3,m,1
Lilli,3,w,1
Julien,3,m,1
Lisa,3,w,1
Juri,3,m,1
Liya,3,w,1
Justus,3,m,1
Lotta,3,w,1
Kian,3,m,1
Malou,3,w,1
Laurin,3,m,1
Marlene,3,w,1
Leonardo,3,m,1
Martha,3,w,1
Lionel,3,m,1
Maryam,3,w,1
Liyan,3,m,1
Mathilde,3,w,1
Luka,3,m,1
Medina,3,w,1
Luke,3,m,1
Melina,3,w,1
Mats,3,m,1
Minna,3,w,1
Maxim,3,m,1
Nala,3,w,1
Miran,3,m,1
Nina,3,w,1
Muhammad,3,m,1
Rosalie,3,w,1
Selina,3,w,1
Omar,3,m,1
Smilla,3,w,1
Patrick,3,m,1
Tamara,3,w,1
Pepe,3,m,1
Thea,3,w,1
Phileas,3,m,1
Yasmin,3,w,1
Philipp,3,m,1
Richard,3,m,1
Selim,3,m,1
Silas,3,m,1
Taim,3,m,1
Thees,3,m,1
Tony,3,m,1
Umut,3,m,1
Viktor,3,m,1
William,3,m,1
Wim,3,m,1
Yaman,3,m,1
Youssef,3,m,1
Ömer,3,m,1
Elias,2,m,3
Elyas,2,m,3
Jaro,2,m,3
Maria,2,m,3
Christel,2,w,3
Peter,2,m,3
Leni,2,w,3
Raphael,2,m,3
Lucia,2,w,3
Severin,2,m,3
Rose,2,w,3
Steven,2,m,3
Theodor,2,m,3
Ada,2,w,2
Aleyna,2,w,2
Amira,2,w,2
Anaïs,2,w,2
Angelika,2,w,2
Angelova,2,w,2
Anita,2,w,2
Antonia,2,w,2
Aurora,2,w,2
Aziza,2,w,2
Beatrice,2,w,2
Carina,2,w,2
Carla,2,w,2
Celine,2,w,2
Chanel,2,w,2
Edith,2,w,2
Elif,2,w,2
Elina,2,w,2
Ella,2,w,2
Elsa,2,w,2
Emine,2,w,2
Emma,2,w,2
Ewa,2,w,2
Florentine,2,w,2
Hanami,2,w,2
Hanni,2,w,2
Hedi,2,w,2
Helena,2,w,2
Ingeborg,2,w,2
Isabel,2,w,2
Adam,2,m,2
Isabell,2,w,2
Ahmed,2,m,2
Isabelle,2,w,2
Aleksander,2,m,2
Joana,2,w,2
Aljoscha,2,m,2
Joleen,2,w,2
Alvar,2,m,2
Joline,2,w,2
Alvin,2,m,2
Julia,2,w,2
Amadeus,2,m,2
Julie,2,w,2
André,2,m,2
Kalea,2,w,2
Ari,2,m,2
Liane,2,w,2
Armin,2,m,2
Lisa,2,w,2
Asenov,2,m,2
Lou,2,w,2
Augustin,2,m,2
Louise,2,w,2
Benedikt,2,m,2
Lucie,2,w,2
Bo,2,m,2
Lynn,2,w,2
Caspar,2,m,2
Madeleine,2,w,2
Constantin,2,m,2
Mai,2,w,2
Cooper,2,m,2
Maja,2,w,2
Damien,2,m,2
Malin,2,w,2
Daniel,2,m,2
Margareta,2,w,2
Dean,2,m,2
Marion,2,w,2
Dieter,2,m,2
Marleen,2,w,2
Edgar,2,m,2
Martina,2,w,2
Elia,2,m,2
Meryem,2,w,2
Emilian,2,m,2
Nikita,2,w,2
Emiliano,2,m,2
Noa,2,w,2
Emilio,2,m,2
Pina,2,w,2
Eren,2,m,2
Rae,2,w,2
Felix,2,m,2
Rosalie,2,w,2
Ferdinand,2,m,2
Rose,2,w,2
Finn,2,m,2
Sena,2,w,2
Florian,2,m,2
Sofia,2,w,2
Fridolin,2,m,2
Stefania,2,w,2
Fritz,2,m,2
Susanne,2,w,2
Gerd,2,m,2
Valerie,2,w,2
Ibrahim,2,m,2
Yael,2,w,2
Ismail,2,m,2
Zeynep,2,w,2
Jan,2,m,2
Zoe,2,w,2
Jim,2,m,2
Jiyan,2,m,2
Joachim,2,m,2
Joel,2,m,2
Jona,2,m,2
Jonatan,2,m,2
Jörg,2,m,2
Kaspar,2,m,2
Konrad,2,m,2
Kurt,2,m,2
Lasse,2,m,2
Laurin,2,m,2
Leonardo,2,m,2
Levin,2,m,2
Lian,2,m,2
Lukas,2,m,2
Magnus,2,m,2
Manfred,2,m,2
Marc,2,m,2
Marin,2,m,2
Mario,2,m,2
Mats,2,m,2
Mert,2,m,2
Michel,2,m,2
Milan,2,m,2
Mio,2,m,2
Mohamed,2,m,2
Nick,2,m,2
Niclas,2,m,2
Niilo,2,m,2
Pascal,2,m,2
Pepe,2,m,2
Rasmus,2,m,2
Richard,2,m,2
Sabri,2,m,2
Salih,2,m,2
Sascha,2,m,2
Soheil,2,m,2
Stefan,2,m,2
Thaddeus,2,m,2
Tiberius,2,m,2
Timo,2,m,2
William,2,m,2
Winfried,2,m,2
Ömer,2,m,2
Adele,2,w,1
Adelina,2,w,1
Aisha,2,w,1
Aleyna,2,w,1
Alice,2,w,1
Alicja,2,w,1
Alissia,2,w,1
Aliyah,2,w,1
Allison,2,w,1
Amara,2,w,1
Amelia,2,w,1
Amilia,2,w,1
Anabel,2,w,1
Anastasia,2,w,1
Abdul,2,m,1
Angelina,2,w,1
Ahmad,2,m,1
Anisa,2,w,1
Aiden,2,m,1
Annabell,2,w,1
Alex,2,m,1
Aria,2,w,1
Alfons,2,m,1
Asya,2,w,1
Alpay,2,m,1
Avin,2,w,1
Amaro,2,m,1
Aya,2,w,1
Amer,2,m,1
Ayat,2,w,1
Anatole,2,m,1
Aylin,2,w,1
André,2,m,1
Azra,2,w,1
Anthony,2,m,1
Camilla,2,w,1
Aras,2,m,1
Celina,2,w,1
Arne,2,m,1
Chiara,2,w,1
Benedict,2,m,1
Claire,2,w,1
Bennet,2,m,1
Coco,2,w,1
Bosse,2,m,1
Dana,2,w,1
Caspar,2,m,1
Daria,2,w,1
Cesur,2,m,1
Dilek,2,w,1
Charles,2,m,1
Eda,2,w,1
Clemens,2,m,1
Elaf,2,w,1
Cosmo,2,m,1
Elea,2,w,1
Damon,2,m,1
Eleni,2,w,1
Darius,2,m,1
Ellen,2,w,1
Denis,2,m,1
Ellie,2,w,1
Deniz,2,m,1
Emelie,2,w,1
Edgar,2,m,1
Emmi,2,w,1
Elia,2,m,1
Enna,2,w,1
Eliyas,2,m,1
Erva,2,w,1
Emilian,2,m,1
Felicia,2,w,1
Enes,2,m,1
Freyja,2,w,1
Eric,2,m,1
Friederike,2,w,1
Erol,2,m,1
Giulia,2,w,1
Erwin,2,m,1
Gloria,2,w,1
Filip,2,m,1
Gréta,2,w,1
Frederick,2,m,1
Gwendolin,2,w,1
Frederik,2,m,1
Hanan,2,w,1
Fritz,2,m,1
Henrike,2,w,1
Gabriel,2,m,1
Hilal,2,w,1
Georg,2,m,1
Holly,2,w,1
Gianluca,2,m,1
Isabel,2,w,1
Hamza,2,m,1
Janne,2,w,1
Heinrich,2,m,1
Jasmina,2,w,1
Hendrik,2,m,1
Jasmine,2,w,1
Ilja,2,m,1
Jolie,2,w,1
Ismail,2,m,1
Jolina,2,w,1
Ivan,2,m,1
Josephine,2,w,1
Jad,2,m,1
Judith,2,w,1
Jamie,2,m,1
Juno,2,w,1
Janne,2,m,1
Kara,2,w,1
Jannik,2,m,1
Karla,2,w,1
Jasper,2,m,1
Kyra,2,w,1
Jesse,2,m,1
Lenya,2,w,1
Johan,2,m,1
Lia-Sophie,2,w,1
Johannes,2,m,1
Liah,2,w,1
Jorik,2,m,1
Liliana,2,w,1
Jovan,2,m,1
Lilianna,2,w,1
Julio,2,m,1
Lilith,2,w,1
Kaan,2,m,1
Lily,2,w,1
Kacper,2,m,1
Linda,2,w,1
Karim,2,m,1
Linn,2,w,1
Karlo,2,m,1
Liv,2,w,1
Kenan,2,m,1
Lola,2,w,1
Keno,2,m,1
Lou,2,w,1
Kevin,2,m,1
Louise,2,w,1
Konrad,2,m,1
Luca,2,w,1
Lars,2,m,1
Lucia,2,w,1
Laurenz,2,m,1
Lumi,2,w,1
Leandro,2,m,1
Luzie,2,w,1
Lenny,2,m,1
Madita,2,w,1
Lino,2,m,1
Magdalena,2,w,1
Lio,2,m,1
Malina,2,w,1
Lorenz,2,m,1
Manila,2,w,1
Luan,2,m,1
Mariam,2,w,1
Magnus,2,m,1
Marwa,2,w,1
Mak,2,m,1
Mathea,2,w,1
Malte,2,m,1
Mayla,2,w,1
Manuel,2,m,1
Melek,2,w,1
Marek,2,m,1
Melisa,2,w,1
Marlin,2,m,1
Meryem,2,w,1
Marlo,2,m,1
Meta,2,w,1
Marten,2,m,1
Michelle,2,w,1
Mayar,2,m,1
Milana,2,w,1
Maël,2,m,1
Milla,2,w,1
Mehmet,2,m,1
Minou,2,w,1
Mert,2,m,1
Mirabella,2,w,1
Mohamad,2,m,1
Nadia,2,w,1
Mohamed,2,m,1
Naila,2,w,1
Mohammed,2,m,1
Nana,2,w,1
Momo,2,m,1
Narin,2,w,1
Morten,2,m,1
Natalia,2,w,1
Mustafa,2,m,1
Neele,2,w,1
Neo,2,m,1
Noa,2,w,1
Nick,2,m,1
Palina,2,w,1
Nicolas,2,m,1
Rebecca,2,w,1
Nikita,2,m,1
Selin,2,w,1
Nilas,2,m,1
Selma,2,w,1
Otto,2,m,1
Shadia,2,w,1
Pelle,2,m,1
Shams,2,w,1
Phil,2,m,1
Sofie,2,w,1
Phillip,2,m,1
Tess,2,w,1
Rahim,2,m,1
Valencia,2,w,1
Rayan,2,m,1
Victoria,2,w,1
Salih,2,m,1
Yaren,2,w,1
Santiago,2,m,1
Zuzanna,2,w,1
Sebastian,2,m,1
Taavi,2,m,1
Taha,2,m,1
Tahir,2,m,1
Tamino,2,m,1
Tammo,2,m,1
Telmo,2,m,1
Thore,2,m,1
Tiago,2,m,1
Til,2,m,1
Timur,2,m,1
Tino,2,m,1
Tom,2,m,1
Toni,2,m,1
Wilhelm,2,m,1
Willem,2,m,1
Yassin,2,m,1
Yavuz,2,m,1
Yunus,2,m,1
Zayn,2,m,1
Ziad,2,m,1
