vorname,anzahl,geschlecht
Tyler,5,m
Adele,4,w
Alexandra,4,w
Alice,4,w
Alisa,4,w
Amélie,4,w
Annelie,4,w
Ariana,4,w
Aurelia,4,w
Edith,4,w
Elenor,4,w
Emely,4,w
Isabel,4,w
Jessica,4,w
Jolien,4,w
Josefine,4,w
Joyce,4,w
Karlotta,4,w
Lilli,4,w
Lynn,4,w
Malia,4,w
Marina,4,w
Marleen,4,w
Nicole,4,w
Romy,4,w
Ronja,4,w
Ahmed,4,m
Thảo,4,w
Albert,4,m
Zoé,4,w
Artur,4,m
Bennet,4,m
Bryan,4,m
Enrico,4,m
Henrik,4,m
Huy,4,m
Jannis,4,m
Joshua,4,m
Klaus,4,m
Kurt,4,m
Lars,4,m
Leander,4,m
Levin,4,m
Luke,4,m
Mads,4,m
Marian,4,m
Matheo,4,m
Mathis,4,m
Matti,4,m
Niclas,4,m
Pascal,4,m
Robin,4,m
Sam,4,m
Sascha,4,m
Steffen,4,m
Sven,4,m
Werner,4,m
William,4,m
Đức,4,m
Ada,3,w
Alexis,3,w
Amalia,3,w
Ann,3,w
Annabell,3,w
Annalena,3,w
Anne,3,w
Annemarie,3,w
Annika,3,w
Ayleen,3,w
Aylin,3,w
Caroline,3,w
Celine,3,w
Christa,3,w
Edda,3,w
Elaine,3,w
Elke,3,w
Elli,3,w
Elly,3,w
Emilie,3,w
Emmi,3,w
Estelle,3,w
Fabienne,3,w
Flora,3,w
Florentine,3,w
Gerda,3,w
Gisela,3,w
Hailey,3,w
Jette,3,w
Ali,3,m
Juliana,3,w
Amir,3,m
Katrin,3,w
Anthony,3,m
Kim,3,w
Bao,3,m
Larissa,3,w
Bernd,3,m
Leonora,3,w
Brian,3,m
Letizia,3,w
Chris,3,m
Lili,3,w
Christoph,3,m
Livia,3,w
Claas,3,m
Lotte,3,w
Connor,3,m
Lovisa,3,w
Damien,3,m
Lucie,3,w
Dennis,3,m
Mai,3,w
Elyas,3,m
Margarete,3,w
Erwin,3,m
Marla,3,w
Frank,3,m
Martina,3,w
Frederik,3,m
Matilda,3,w
Gero,3,m
Melody,3,w
Hans,3,m
Mia-Sophie,3,w
Hasan,3,m
Nora,3,w
Henning,3,m
Jack,3,m
Penelope,3,w
Jacob,3,m
Rosemarie,3,w
Jannes,3,m
Selma,3,w
Jason,3,m
Sina,3,w
Jerome,3,m
Stella,3,w
Justus,3,m
Tamara,3,w
Lasse,3,m
Tessa,3,w
Lennart,3,m
Tilda,3,w
Ludwig,3,m
Vanessa,3,w
Lutz,3,m
Vornamen,3,w
Malik,3,m
Xenia,3,w
Marius,3,m
Maximo,3,m
Michel,3,m
Mike,3,m
Muhammad,3,m
Nikita,3,m
Patrick,3,m
Philip,3,m
Rafael,3,m
Roman,3,m
Thore,3,m
Tiberius,3,m
Tino,3,m
Ulrich,3,m
Uwe,3,m
Wolf,3,m
Aleksandra,2,w
Alia,2,w
Alisha,2,w
Amelia,2,w
Angel,2,w
Anisa,2,w
Annabel,2,w
Ashley,2,w
Aurelie,2,w
Aurora,2,w
Bärbel,2,w
Carla,2,w
Catharina,2,w
Cecilia,2,w
Celina,2,w
Chloé,2,w
Abdullah,2,m
Christine,2,w
Abdulmalek,2,m
Corinna,2,w
Adam,2,m
Daniela,2,w
Adem,2,m
Darina,2,w
Ajdin,2,m
Diana,2,w
Aleksander,2,m
Elaina,2,w
Alex,2,m
Eloise,2,w
Alexej,2,m
Emina,2,w
Amadeus,2,m
Enie,2,w
Amil,2,m
Erna,2,w
Andre,2,m
Felia,2,w
Angelo,2,m
Fenja,2,w
Arminius,2,m
Franziska,2,w
Arne,2,m
Freya,2,w
Arved,2,m
Fritzi,2,w
Axel,2,m
Gia,2,w
Ayden,2,m
Gina,2,w
Béla,2,m
Hedi,2,w
Casimir,2,m
Heidi,2,w
Caspar,2,m
Helga,2,w
Charlie,2,m
Henriette,2,w
Christiano,2,m
Hira,2,w
Christopher,2,m
Holly,2,w
Clay,2,m
Ina,2,w
Clemens,2,m
Ingrid,2,w
Colin,2,m
Jana,2,w
Collin,2,m
Jella,2,w
Conrad,2,m
Jennifer,2,w
Danilo,2,m
Jo,2,w
Darian,2,m
Joana,2,w
Dawid,2,m
Jolin,2,w
Devin,2,m
Jonna,2,w
Dexter,2,m
Josefin,2,w
Diego,2,m
Joy,2,w
Dieter,2,m
Julie,2,w
Domenik,2,m
Juno,2,w
Ede,2,m
Kaur,2,w
Edward,2,m
Kiara,2,w
Egon,2,m
Kira,2,w
Elmar,2,m
Kristin,2,w
Emanuel,2,m
Laetitia,2,w
Ennio,2,m
Lana,2,w
Fiete,2,m
Layla,2,w
Finnley,2,m
Leana,2,w
Florin,2,m
Leticia,2,w
Friedemann,2,m
Levinia,2,w
George,2,m
Lilian,2,w
Gerhard,2,m
Lillie,2,w
Gia,2,m
Lillien,2,w
Gian,2,m
Lilou,2,w
Gregor,2,m
Linda,2,w
Hendrik,2,m
Linh,2,w
Hoang,2,m
Linn,2,w
Hải,2,m
Liona,2,w
Ian,2,m
Liv,2,w
Ilja,2,m
Lore,2,w
Immanuel,2,m
Luena,2,w
Janko,2,m
Malin,2,w
Jaron,2,m
Malina,2,w
Jascha,2,m
Malu,2,w
Jesper,2,m
Manuela,2,w
Jimmy,2,m
Marei,2,w
Johan,2,m
Margareta,2,w
Jonah,2,m
Mariann,2,w
Joscha,2,m
Marie-Luise,2,w
Jörg,2,m
Marieke,2,w
Karlson,2,m
Mariella,2,w
Kasimir,2,m
Marion,2,w
Khôi,2,m
Marit,2,w
Kirill,2,m
Marta,2,w
Kolja,2,m
Medina,2,w
Konrad,2,m
Melodie,2,w
Kristijan,2,m
Michele,2,w
Leandro,2,m
Milana,2,w
Leevi,2,m
Milane,2,w
Leif,2,m
Mina,2,w
Leonardo,2,m
Miriam,2,w
Leonas,2,m
My,2,w
Lian,2,m
Nadine,2,w
Logan,2,m
Nala,2,w
Lothar,2,m
Nancy,2,w
Luc,2,m
Naomi,2,w
Maddox,2,m
Nayla,2,w
Mailo,2,m
Nea,2,w
Malte,2,m
Neele,2,w
Marco,2,m
Nhi,2,w
Marek,2,m
Petra,2,w
Maris,2,m
Rebecca,2,w
Markus,2,m
Rike,2,w
Mason,2,m
Rubi,2,w
Mattes,2,m
Ruby,2,w
Matthias,2,m
Ruth,2,w
Merlin,2,m
Sabine,2,w
Mick,2,m
Samara,2,w
Miles,2,m
Samira,2,w
Miro,2,m
Saphira,2,w
Muhamed,2,m
Saskia,2,w
Mustafa,2,m
Selina,2,w
Müslüm,2,m
Steffi,2,w
Nadav,2,m
Stephanie,2,w
Neo,2,m
Summer,2,w
Nguyen,2,m
Tara,2,w
Nikolas,2,m
Tiana,2,w
Norbert,2,m
Valentina,2,w
Omar,2,m
Valeria,2,w
Phillip,2,m
Veronika,2,w
Piet,2,m
Virginia,2,w
Quentin,2,m
Vivien,2,w
Raik,2,m
Yuna,2,w
Ralf,2,m
Yvonne,2,w
Ray,2,m
Romeo,2,m
Ronny,2,m
Rudi,2,m
Samir,2,m
Singh,2,m
Sky,2,m
Steven,2,m
Sverre,2,m
Tamino,2,m
Tamo,2,m
The,2,m
Thilo,2,m
Tillmann,2,m
Timur,2,m
Tomasz,2,m
Tommy,2,m
Toni,2,m
Tristan,2,m
Udo,2,m
Valentino,2,m
Victor,2,m
Wilfried,2,m
Wolfgang,2,m
Wyatt,2,m
Yunus,2,m
