vorname,anzahl,geschlecht
Jaro,3,m
Nina,3,w
John,3,m
Olivia,3,w
Juri,3,m
Tabea,3,w
Konrad,3,m
Zoe,3,w
Kurt,3,m
Leander,3,m
Lennard,3,m
Lorenz,3,m
Luka,3,m
Marcel,3,m
Maria,3,m
Milo,3,m
Nils,3,m
Noel,3,m
Till,3,m
Vito,3,m
Werner,3,m
Alexa,2,w
Alicia,2,w
Amalia,2,w
Amy,2,w
Ann,2,w
Annika,2,w
Aurora,2,w
Ava,2,w
Carla,2,w
Charlie,2,w
Christine,2,w
Diana,2,w
Dorothea,2,w
Adrian,2,m
Edda,2,w
Albert,2,m
Elina,2,w
Alfred,2,m
Eva,2,w
Alvar,2,m
Eveline,2,w
Antoni,2,m
Felina,2,w
Antonio,2,m
Finja,2,w
Augustin,2,m
Frederike,2,w
Benjamin,2,m
Freya,2,w
Bjarne,2,m
Hanne,2,w
Christian,2,m
Heidi,2,w
Collin,2,m
Helena,2,w
Devin,2,m
Hella,2,w
Egon,2,m
Janina,2,w
Finlay,2,m
Jolie,2,w
Florian,2,m
Jona,2,w
Flynn,2,m
Jonna,2,w
Fred,2,m
Josefin,2,w
Fridolin,2,m
Josephine,2,w
Georg,2,m
Karla,2,w
Hannes,2,m
Katharina,2,w
Hans,2,m
Klara,2,w
Harald,2,m
Käthe,2,w
Jaden,2,m
Linn,2,w
Jann,2,m
Lisbeth,2,w
Jannis,2,m
Livi,2,w
Jaron,2,m
Lola,2,w
Jarvis,2,m
Lore,2,w
Jayden,2,m
Lori,2,w
Jerome,2,m
Lotte,2,w
Joachim,2,m
Lynn,2,w
Johannes,2,m
Malina,2,w
Joris,2,m
Malou,2,w
Josef,2,m
Mariella,2,w
Joseph,2,m
Marla,2,w
Jörg,2,m
Mathilde,2,w
Kalle,2,m
Maya,2,w
Kasimir,2,m
Mayleen,2,w
Khadeer,2,m
Mercedes,2,w
Kilian,2,m
Mimi,2,w
Lennart,2,m
Neele,2,w
Lennox,2,m
Noemi,2,w
Lenny,2,m
Nova,2,w
Lias,2,m
Petra,2,w
Lino,2,m
Philine,2,w
Lionel,2,m
Quinn,2,w
Lou,2,m
Regina,2,w
Luis,2,m
Roswitha,2,w
Malte,2,m
Ruby,2,w
Marian,2,m
Salomea,2,w
Marvin,2,m
Sara,2,w
Mateo,2,m
Sarah,2,w
Matteo,2,m
Sina,2,w
Mattheo,2,m
Theresa,2,w
Matti,2,m
Tilda,2,w
Maxim,2,m
Wilhelmine,2,w
Meik,2,m
Yael,2,w
Minh,2,m
Mohammed,2,m
Neo,2,m
Nikita,2,m
Pierre,2,m
Piet,2,m
Raphael,2,m
Robert,2,m
Ruben,2,m
Rudi,2,m
Sebastian,2,m
Thomas,2,m
Thore,2,m
Tiberius,2,m
Til,2,m
Tizian,2,m
Tom,2,m
Tommy,2,m
Toni,2,m
Tristan,2,m
Tyler,2,m
Viktor,2,m
