vorname,anzahl,geschlecht,position
Lio,11,m,1
Valentin,11,m,1
Alina,10,w,1
Alma,10,w,1
Amelia,10,w,1
Edgar,10,m,1
Elisa,10,w,1
Frederik,10,m,1
Lotte,10,w,1
Jonathan,10,m,1
Luna,10,w,1
Linus,10,m,1
Malina,10,w,1
Toni,10,m,1
Melina,10,w,1
Mina,10,w,1
Nora,10,w,1
Thea,10,w,1
Adrian,9,m,1
Friedrich,9,m,1
Fritz,9,m,1
Jannis,9,m,1
Alexandra,9,w,1
Jasper,9,m,1
Antonia,9,w,1
Joshua,9,m,1
Elena,9,w,1
Leopold,9,m,1
Elisabeth,9,w,1
Matteo,9,m,1
Mara,9,w,1
Maxim,9,m,1
Maria,9,w,1
Ole,9,m,1
Romy,9,w,1
Raphael,9,m,1
Ronja,9,w,1
Leonie,8,w,2
Luisa,8,w,2
Mathilda,8,w,2
Henry,8,m,2
Rose,8,w,2
Luca,8,m,2
Viktoria,8,w,2
Peter,8,m,2
David,8,m,1
Eva,8,w,1
Juri,8,m,1
Julie,8,w,1
Lennard,8,m,1
Juna,8,w,1
Lian,8,m,1
Malia,8,w,1
Luka,8,m,1
Paulina,8,w,1
Mateo,8,m,1
Pia,8,w,1
Oscar,8,m,1
Rosa,8,w,1
Philipp,8,m,1
Rosalie,8,w,1
Tom,8,m,1
Sarah,8,w,1
Sofia,8,w,1
Valentina,8,w,1
Sophie,7,w,3
Anna,7,w,2
Erik,7,m,2
Frieda,7,w,2
James,7,m,2
Hanna,7,w,2
Leon,7,m,2
Helene,7,w,2
Ida,7,w,2
Lotte,7,w,2
Fabian,7,m,1
Ferdinand,7,m,1
Franz,7,m,1
Alva,7,w,1
James,7,m,1
Hailey,7,w,1
Johann,7,m,1
Helene,7,w,1
Leander,7,m,1
Jasmin,7,w,1
Luke,7,m,1
Josephine,7,w,1
Phil,7,m,1
Lisa,7,w,1
Tara,7,w,1
Emilio,6,m,2
Johann,6,m,2
Levi,6,m,2
Juna,6,w,2
Max,6,m,2
Leni,6,w,2
Noel,6,m,2
Louise,6,w,2
Pepe,6,m,2
Albert,6,m,1
Florian,6,m,1
Ada,6,w,1
Gustav,6,m,1
Annabelle,6,w,1
Jan,6,m,1
Carlotta,6,w,1
Johannes,6,m,1
Edda,6,w,1
John,6,m,1
Elise,6,w,1
Kilian,6,m,1
Freya,6,w,1
Lasse,6,m,1
Hilda,6,w,1
Leonardo,6,m,1
Malea,6,w,1
Ludwig,6,m,1
Stella,6,w,1
Matti,6,m,1
Wilma,6,w,1
Nils,6,m,1
Yuna,6,w,1
Piet,6,m,1
Zoe,6,w,1
Thomas,6,m,1
Amalia,5,w,2
Ben,5,m,2
Amelie,5,w,2
Bruno,5,m,2
Anita,5,w,2
Christian,5,m,2
Carlotta,5,w,2
Ferdinand,5,m,2
Frida,5,w,2
Fiete,5,m,2
Isabelle,5,w,2
Gabriel,5,m,2
Katharina,5,w,2
Henrik,5,m,2
Lotta,5,w,2
Jakob,5,m,2
Lou,5,w,2
Jasper,5,m,2
Luna,5,w,2
Johannes,5,m,2
Magdalena,5,w,2
Konstantin,5,m,2
Mia,5,w,2
Liam,5,m,2
Sophia,5,w,2
Louis,5,m,2
Valentina,5,w,2
Matteo,5,m,2
Noah,5,m,2
Otto,5,m,2
Sebastian,5,m,2
Simon,5,m,2
Amalia,5,w,1
Alessio,5,m,1
Ava,5,w,1
Arne,5,m,1
Carla,5,w,1
Carlo,5,m,1
Finja,5,w,1
Daniel,5,m,1
Fiona,5,w,1
Eddie,5,m,1
Flora,5,w,1
Emilio,5,m,1
Leila,5,w,1
Enno,5,m,1
Liliana,5,w,1
Finnley,5,m,1
Lilli,5,w,1
Hendrik,5,m,1
Livia,5,w,1
Henrik,5,m,1
Liya,5,w,1
Jannik,5,m,1
Lou,5,w,1
Janosch,5,m,1
Lucy,5,w,1
Joris,5,m,1
Maila,5,w,1
Kurt,5,m,1
Marla,5,w,1
Levin,5,m,1
Martha,5,w,1
Lion,5,m,1
Nika,5,w,1
Magnus,5,m,1
Selma,5,w,1
Mark,5,m,1
Marlon,5,m,1
Martin,5,m,1
Mattheo,5,m,1
Phillip,5,m,1
Robin,5,m,1
Sam,5,m,1
Sebastian,5,m,1
Thore,5,m,1
Willi,5,m,1
William,5,m,1
Otto,4,m,3
Elisabeth,4,w,3
Maria,4,w,3
Marie,4,w,3
Adele,4,w,2
Anh,4,w,2
Ava,4,w,2
Elena,4,w,2
Emilie,4,w,2
Arthur,4,m,2
Felicitas,4,w,2
August,4,m,2
Florentine,4,w,2
Benjamin,4,m,2
Franziska,4,w,2
Felix,4,m,2
Gerda,4,w,2
Franz,4,m,2
Isabel,4,w,2
Fritz,4,m,2
Isabella,4,w,2
Georg,4,m,2
Joleen,4,w,2
Ibrahim,4,m,2
Josefine,4,w,2
Jonathan,4,m,2
Käthe,4,w,2
Juri,4,m,2
Lieselotte,4,w,2
Konrad,4,m,2
Paula,4,w,2
Lukas,4,m,2
Pauline,4,w,2
Martin,4,m,2
Oskar,4,m,2
Raphael,4,m,2
René,4,m,2
Robert,4,m,2
Roland,4,m,2
Steffen,4,m,2
Theo,4,m,2
Tobias,4,m,2
Vincent,4,m,2
Willi,4,m,2
Adele,4,w,1
Alessia,4,w,1
Amélie,4,w,1
Anastasia,4,w,1
Annie,4,w,1
Eleanor,4,w,1
Ellen,4,w,1
Enna,4,w,1
Felicitas,4,w,1
Heidi,4,w,1
Isla,4,w,1
Alwin,4,m,1
Jana,4,w,1
Anthony,4,m,1
Josefine,4,w,1
Aurel,4,m,1
Karla,4,w,1
Filip,4,m,1
Käthe,4,w,1
Gabriel,4,m,1
Linnea,4,w,1
Harry,4,m,1
Liselotte,4,w,1
Hugo,4,m,1
Louisa,4,w,1
Jack,4,m,1
Luana,4,w,1
Jacob,4,m,1
Madita,4,w,1
Jaro,4,m,1
Melia,4,w,1
Jonah,4,m,1
Milena,4,w,1
Kai,4,m,1
Milla,4,w,1
Levian,4,m,1
Miriam,4,w,1
Luan,4,m,1
Nela,4,w,1
Marlo,4,m,1
Pina,4,w,1
Mattes,4,m,1
Victoria,4,w,1
Michel,4,m,1
Nelio,4,m,1
Nino,4,m,1
Rafael,4,m,1
Ryan,4,m,1
Simon,4,m,1
Til,4,m,1
Alexander,3,m,3
Friedrich,3,m,3
Henri,3,m,3
Sven,3,m,3
Wilhelm,3,m,3
Alexandra,3,w,2
Anne,3,w,2
Anni,3,w,2
Clara,3,w,2
Dorothea,3,w,2
Elisa,3,w,2
Elke,3,w,2
Ella,3,w,2
Emily,3,w,2
Emma,3,w,2
Erna,3,w,2
Aaron,3,m,2
Feline,3,w,2
Andreas,3,m,2
Flora,3,w,2
André,3,m,2
Grace,3,w,2
Anh,3,m,2
Greta,3,w,2
Bastian,3,m,2
Heidi,3,w,2
Björn,3,m,2
Henriette,3,w,2
Caspar,3,m,2
Hope,3,w,2
Christoph,3,m,2
Jolie,3,w,2
Hans,3,m,2
Joy,3,w,2
Henri,3,m,2
Karin,3,w,2
Hugo,3,m,2
Klara,3,w,2
Jan,3,m,2
Laura,3,w,2
Jannik,3,m,2
Lea,3,w,2
Jens,3,m,2
Lina,3,w,2
Joachim,3,m,2
Lisa,3,w,2
Joel,3,m,2
Mara,3,w,2
Julius,3,m,2
Margarete,3,w,2
Leander,3,m,2
Meta,3,w,2
Leo,3,m,2
Nur,3,w,2
Leonard,3,m,2
Pia,3,w,2
Leopold,3,m,2
Rosa,3,w,2
Levin,3,m,2
Sofie,3,w,2
Linus,3,m,2
Teresa,3,w,2
Lio,3,m,2
Theresa,3,w,2
Lou,3,m,2
Victoria,3,w,2
Luan,3,m,2
Yael,3,w,2
Ludwig,3,m,2
Zoe,3,w,2
Luis,3,m,2
Marten,3,m,2
Milo,3,m,2
Minh,3,m,2
Moritz,3,m,2
Nick,3,m,2
Ole,3,m,2
Phil,3,m,2
Philipp,3,m,2
Rafael,3,m,2
Ragnar,3,m,2
Reiner,3,m,2
Walter,3,m,2
Wilhelm,3,m,2
William,3,m,2
Alice,3,w,1
Alicia,3,w,1
Amina,3,w,1
Annabell,3,w,1
Anni,3,w,1
Caitlyn,3,w,1
Cleo,3,w,1
Ahmad,3,m,1
Edith,3,w,1
Alfred,3,m,1
Eleni,3,w,1
Anh,3,m,1
Elli,3,w,1
Artur,3,m,1
Elmira,3,w,1
Bennet,3,m,1
Emmi,3,w,1
Caspar,3,m,1
Felina,3,w,1
Charly,3,m,1
Fenja,3,w,1
Christian,3,m,1
Freda,3,w,1
Collin,3,m,1
Grace,3,w,1
Connor,3,m,1
Helen,3,w,1
Constantin,3,m,1
Henriette,3,w,1
Dean,3,m,1
Iris,3,w,1
Dominik,3,m,1
Isabell,3,w,1
Elia,3,m,1
Isabelle,3,w,1
Elyas,3,m,1
Joleen,3,w,1
Eric,3,m,1
Jolien,3,w,1
Fiete,3,m,1
Juli,3,w,1
Frederick,3,m,1
Katharina,3,w,1
Fridolin,3,m,1
Leana,3,w,1
Fynn,3,m,1
Leyla,3,w,1
Hamza,3,m,1
Liara,3,w,1
Hannes,3,m,1
Lilith,3,w,1
Hans,3,m,1
Linda,3,w,1
Ian,3,m,1
Liz,3,w,1
Ilja,3,m,1
Lola,3,w,1
Jascha,3,m,1
Lucia,3,w,1
Johnny,3,m,1
Marlena,3,w,1
Jona,3,m,1
Marta,3,w,1
Jonte,3,m,1
Mathilde,3,w,1
Justus,3,m,1
Minna,3,w,1
Kalle,3,m,1
Naila,3,w,1
Kasimir,3,m,1
Nala,3,w,1
Kolja,3,m,1
Naomi,3,w,1
Len,3,m,1
Palina,3,w,1
Lennox,3,m,1
Philippa,3,w,1
Lias,3,m,1
Rahel,3,w,1
Lino,3,m,1
Ruby,3,w,1
Lionel,3,m,1
Samira,3,w,1
Louie,3,m,1
Talia,3,w,1
Marc,3,m,1
Theresa,3,w,1
Marcel,3,m,1
Wanda,3,w,1
Matheo,3,m,1
Zoey,3,w,1
Mattis,3,m,1
Miguel,3,m,1
Mio,3,m,1
Neo,3,m,1
Oliver,3,m,1
Philip,3,m,1
Richard,3,m,1
Rio,3,m,1
Samson,3,m,1
Samu,3,m,1
Taavi,3,m,1
Tobias,3,m,1
Viktor,3,m,1
Vince,3,m,1
Wilhelm,3,m,1
Andrea,2,w,3
Anh,2,w,3
Albert,2,m,3
Anna,2,w,3
An,2,m,3
Elfriede,2,w,3
Andreas,2,m,3
Emilia,2,w,3
Anton,2,m,3
Erna,2,w,3
Detlef,2,m,3
Grace,2,w,3
Florian,2,m,3
Helene,2,w,3
Gabriel,2,m,3
Katharina,2,w,3
Gerhard,2,m,3
Ly,2,w,3
Henry,2,m,3
Lynn,2,w,3
Herbert,2,m,3
Patricia,2,w,3
Paul,2,m,3
Rosa,2,w,3
Simon,2,m,3
Sabine,2,w,3
Thomas,2,m,3
Victoria,2,w,3
Werner,2,m,3
Wolfgang,2,m,3
Aleyna,2,w,2
Alice,2,w,2
Alina,2,w,2
Alva,2,w,2
Amelia,2,w,2
Amira,2,w,2
Anastasia,2,w,2
Andrea,2,w,2
Aniela,2,w,2
Annabell,2,w,2
Anouk,2,w,2
Antonia,2,w,2
Aurora,2,w,2
Brigitte,2,w,2
Caroline,2,w,2
Adam,2,m,2
Christa,2,w,2
Adrian,2,m,2
Claire,2,w,2
Alex,2,m,2
Claudia,2,w,2
Alfred,2,m,2
Clementine,2,w,2
Alwin,2,m,2
Cosma,2,w,2
Antonio,2,m,2
Eleonore,2,w,2
Arne,2,m,2
Elin,2,w,2
Arnold,2,m,2
Elizabeth,2,w,2
Aron,2,m,2
Ellen,2,w,2
Benedikt,2,m,2
Emmy,2,w,2
Bennet,2,m,2
Ewa,2,w,2
Benno,2,m,2
Felice,2,w,2
Bo,2,m,2
Françoise,2,w,2
Brian,2,m,2
Friederike,2,w,2
Carl,2,m,2
Hedi,2,w,2
Conrad,2,m,2
Helga,2,w,2
Constantin,2,m,2
Ingrid,2,w,2
Cosmo,2,m,2
Isabell,2,w,2
Daniel,2,m,2
Jane,2,w,2
Dante,2,m,2
Johanne,2,w,2
Dieter,2,m,2
Josephine,2,w,2
Duc,2,m,2
Juno,2,w,2
Edgar,2,m,2
Kalea,2,w,2
Elliot,2,m,2
Karlotta,2,w,2
Ernst,2,m,2
Karolina,2,w,2
Fikri,2,m,2
Kate,2,w,2
Filip,2,m,2
Kaya,2,w,2
Florian,2,m,2
Koko,2,w,2
Fred,2,m,2
Lena,2,w,2
Frederik,2,m,2
Leona,2,w,2
Fridolin,2,m,2
Leyla,2,w,2
Frieder,2,m,2
Lilou,2,w,2
Fynn,2,m,2
Lisbeth,2,w,2
Gia,2,m,2
Lucia,2,w,2
Gustav,2,m,2
Mai,2,w,2
Hannes,2,m,2
Maja,2,w,2
Huy,2,m,2
Malia,2,w,2
Jacob,2,m,2
Malina,2,w,2
Jason,2,m,2
Marianne,2,w,2
Jean,2,m,2
Marina,2,w,2
Jona,2,m,2
Marit,2,w,2
Joris,2,m,2
Marita,2,w,2
Joseph,2,m,2
Marleen,2,w,2
Junis,2,m,2
Marlene,2,w,2
Karlo,2,m,2
Martha,2,w,2
Kaspar,2,m,2
Mathilde,2,w,2
Kay,2,m,2
Matilda,2,w,2
Laurin,2,m,2
Melina,2,w,2
Lennard,2,m,2
Mercedes,2,w,2
Lias,2,m,2
Mina,2,w,2
Lion,2,m,2
Nadine,2,w,2
Lothar,2,m,2
Ottilie,2,w,2
Lutz,2,m,2
Paulina,2,w,2
Maksimovič,2,m,2
Petra,2,w,2
Manfred,2,m,2
Philomena,2,w,2
Marcus,2,m,2
Phuong,2,w,2
Mario,2,m,2
Quỳnh,2,w,2
Markus,2,m,2
Regina,2,w,2
Matheo,2,m,2
Rita,2,w,2
Mattheo,2,m,2
Romy,2,w,2
Matthias,2,m,2
Ronja,2,w,2
Matthieu,2,m,2
Sarah,2,w,2
Mika,2,m,2
Scarlett,2,w,2
Nael,2,m,2
Shirin,2,w,2
Nathanael,2,m,2
Stella,2,w,2
Neo,2,m,2
Tilda,2,w,2
Niclas,2,m,2
Veronika,2,w,2
Niklas,2,m,2
Viola,2,w,2
Nikolai,2,m,2
Yuna,2,w,2
Norbert,2,m,2
Oliver,2,m,2
Oscar,2,m,2
Philip,2,m,2
Piotr,2,m,2
Rainer,2,m,2
Riley,2,m,2
Rio,2,m,2
Rudi,2,m,2
Siegfried,2,m,2
Singh,2,m,2
Stephan,2,m,2
Thiago,2,m,2
Thien,2,m,2
Thomas,2,m,2
Thore,2,m,2
Tim,2,m,2
Vince,2,m,2
Werner,2,m,2
Willem,2,m,2
Zane,2,m,2
Abby,2,w,1
Aileen,2,w,1
Alea,2,w,1
Alia,2,w,1
Alisa,2,w,1
Alissa,2,w,1
Amal,2,w,1
Amy,2,w,1
Ana,2,w,1
Anna-Maria,2,w,1
Annabella,2,w,1
Annalena,2,w,1
Anne,2,w,1
Aurelia,2,w,1
Aurora,2,w,1
Abel,2,m,1
Azra,2,w,1
Aiden,2,m,1
Bayan,2,w,1
Alessian,2,m,1
Beatrice,2,w,1
Alex,2,m,1
Bella,2,w,1
Amadeus,2,m,1
Caoimhe,2,w,1
Andrey,2,m,1
Carolina,2,w,1
André,2,m,1
Catharina,2,w,1
Ari,2,m,1
Cecilia,2,w,1
Arlo,2,m,1
Céleste,2,w,1
Armin,2,m,1
Dalia,2,w,1
August,2,m,1
Darina,2,w,1
Avery,2,m,1
Diana,2,w,1
Bastian,2,m,1
Dorothea,2,w,1
Benedict,2,m,1
Elaine,2,w,1
Benno,2,m,1
Elenor,2,w,1
Björn,2,m,1
Eleonore,2,w,1
Caleb,2,m,1
Elif,2,w,1
Can,2,m,1
Eline,2,w,1
Charlie,2,m,1
Elissa,2,w,1
Clemens,2,m,1
Ellie,2,w,1
Colin,2,m,1
Elsa,2,w,1
Cosimo,2,m,1
Emelie,2,w,1
Damian,2,m,1
Emilie,2,w,1
Damien,2,m,1
Emmy,2,w,1
Danny,2,m,1
Enni,2,w,1
Darian,2,m,1
Evelyn,2,w,1
Dario,2,m,1
Felicia,2,w,1
Diego,2,m,1
Feline,2,w,1
Eddi,2,m,1
Fine,2,w,1
Eden,2,m,1
Finnja,2,w,1
Edin,2,m,1
Florentina,2,w,1
Elian,2,m,1
Florentine,2,w,1
Emir,2,m,1
Freyja,2,w,1
Enes,2,m,1
Friederike,2,w,1
Evan,2,m,1
Fritzi,2,w,1
Gero,2,m,1
Gia,2,w,1
Giuliano,2,m,1
Gloria,2,w,1
Hanno,2,m,1
Golda,2,w,1
Haru,2,m,1
Haley,2,w,1
Ibrahim,2,m,1
Harper,2,w,1
Ilay,2,m,1
Haylie,2,w,1
Ion,2,m,1
Hedda,2,w,1
Isa,2,m,1
Hedi,2,w,1
Ismail,2,m,1
Hermine,2,w,1
Jannes,2,m,1
Humayra,2,w,1
Janno,2,m,1
Isa,2,w,1
Jarik,2,m,1
Iva,2,w,1
Jayden,2,m,1
Jara,2,w,1
Jim,2,m,1
Joana,2,w,1
Joaquin,2,m,1
Juno,2,w,1
Joel,2,m,1
Karlotta,2,w,1
Johan,2,m,1
Kendra,2,w,1
Joscha,2,m,1
Kiara,2,w,1
Karlo,2,m,1
Kira,2,w,1
Kasper,2,m,1
Lana,2,w,1
Keke,2,m,1
Leah,2,w,1
Kenny,2,m,1
Leara,2,w,1
Keno,2,m,1
Lene,2,w,1
Kevin,2,m,1
Leona,2,w,1
Khalid,2,m,1
Leonore,2,w,1
Kian,2,m,1
Liv,2,w,1
Konrad,2,m,1
Liva,2,w,1
Kuno,2,m,1
Louise,2,w,1
Leano,2,m,1
Lucía,2,w,1
Lennart,2,m,1
Mabel,2,w,1
Lenny,2,m,1
Magdalena,2,w,1
Loris,2,m,1
Malena,2,w,1
Lounis,2,m,1
Marina,2,w,1
Lutz,2,m,1
Marisa,2,w,1
Malek,2,m,1
Mathea,2,w,1
Marco,2,m,1
Melissa,2,w,1
Marko,2,m,1
Meta,2,w,1
Marvin,2,m,1
Mia-Josephine,2,w,1
Mathis,2,m,1
Milana,2,w,1
Matthias,2,m,1
Milea,2,w,1
Mehmet,2,m,1
Mimi,2,w,1
Michael,2,m,1
Nelli,2,w,1
Mike,2,m,1
Neyla,2,w,1
Milow,2,m,1
Nia,2,w,1
Miran,2,m,1
Nil,2,w,1
Mohammad,2,m,1
Noa,2,w,1
Momo,2,m,1
Noemi,2,w,1
Nathanael,2,m,1
Ottilie,2,w,1
Nathaniel,2,m,1
Philina,2,w,1
Nick,2,m,1
Princess,2,w,1
Nicklas,2,m,1
Quinn,2,w,1
Niclas,2,m,1
Rebecca,2,w,1
Nico,2,m,1
Rosi,2,w,1
Nikita,2,m,1
Saga,2,w,1
Nikolai,2,m,1
Sedra,2,w,1
Noam,2,m,1
Smilla,2,w,1
Noel,2,m,1
Soey,2,w,1
Omar,2,m,1
Soraya,2,w,1
Otto,2,m,1
Svea,2,w,1
Pablo,2,m,1
Tammy,2,w,1
Pascal,2,m,1
Theodora,2,w,1
Peer,2,m,1
Tiana,2,w,1
Platon,2,m,1
Valeria,2,w,1
Rian,2,m,1
Valerie,2,w,1
Ruben,2,m,1
Vera,2,w,1
Sami,2,m,1
Viktoria,2,w,1
Sergio,2,m,1
Winifred,2,w,1
Silas,2,m,1
Ylva,2,w,1
Timo,2,m,1
Zita,2,w,1
Tony,2,m,1
Zola,2,w,1
Tristan,2,m,1
Vito,2,m,1
Vitus,2,m,1
Yanis,2,m,1
Yannik,2,m,1
Yoshua,2,m,1
Younes,2,m,1
Yunis,2,m,1
Yusuf,2,m,1
Ömer,2,m,1
