vorname,anzahl,geschlecht
Alex,2,m
Celeste,2,w
Alexandru,2,m
Claudia,2,w
Aljoscha,2,m
Cosima,2,w
Alois,2,m
Cyrine,2,w
Alp,2,m
Dagmar,2,w
Alper,2,m
Daria,2,w
Amit,2,m
Derya,2,w
Amos,2,m
Diana,2,w
Anas,2,m
Dora,2,w
Andrei,2,m
Doris,2,w
Andrzej,2,m
Dorothea,2,w
Angelo,2,m
Eda,2,w
Anıl,2,m
Eden,2,w
Antoni,2,m
Edith,2,w
Antonin,2,m
Eleni,2,w
Ari,2,m
Eline,2,w
Arne,2,m
Elke,2,w
Attila,2,m
Emelie,2,w
Avi,2,m
Emina,2,w
Axel,2,m
Esma,2,w
Ayaz,2,m
Esra,2,w
Benedict,2,m
Ester,2,w
Bernd,2,m
Esther,2,w
Bosse,2,m
Eva-Maria,2,w
Burak,2,m
Evelin,2,w
Béla,2,m
Evelyn,2,w
Carlo,2,m
Felicia,2,w
Carlos,2,m
Felicitas,2,w
Charlie,2,m
Felina,2,w
Clement,2,m
Feline,2,w
Cooper,2,m
Feyza,2,w
Danijel,2,m
Filippa,2,w
Dariusz,2,m
Fine,2,w
Dave,2,m
Florentina,2,w
Denis,2,m
Gabrielle,2,w
Devin,2,m
Gioia,2,w
Dietmar,2,m
Gisela,2,w
Dorian,2,m
Gloria,2,w
Ediz,2,m
Golda,2,w
Eduard,2,m
Gwendolin,2,w
Eduardo,2,m
Hatice,2,w
Eliam,2,m
Havin,2,w
Elion,2,m
Hella,2,w
Eliot,2,m
Henny,2,w
Eliyas,2,m
Henrietta,2,w
Elyes,2,m
Hilal,2,w
Emircan,2,m
Hira,2,w
Enno,2,m
Holly,2,w
Erasmus,2,m
Ilayda,2,w
Eren,2,m
Iliana,2,w
Erich,2,m
Ilori,2,w
Finley,2,m
Ines,2,w
Florentin,2,m
Inge,2,w
Gerrit,2,m
Ingrid,2,w
Gibril,2,m
Irem,2,w
Giovanni,2,m
Irene,2,w
Gregor,2,m
Irmgard,2,w
Günter,2,m
Jane,2,w
Haissam,2,m
Janna,2,w
Hasan,2,m
Jenna,2,w
Hassan,2,m
Josie,2,w
Hektor,2,m
Joy,2,w
Henning,2,m
Joyce,2,w
Hubertus,2,m
Juliana,2,w
İhsan,2,m
June,2,w
Ilay,2,m
Karina,2,w
Ilian,2,m
Karolina,2,w
Ingmar,2,m
Kaya,2,w
Isa,2,m
Kerstin,2,w
İsa,2,m
Kiana,2,w
Ismael,2,m
Kim,2,w
İsmail,2,m
Kristin,2,w
Jack,2,m
Laetitia,2,w
Jamal,2,m
Lanea,2,w
Jamie,2,m
Larina,2,w
Janne,2,m
Lavinia,2,w
Jarne,2,m
Leandra,2,w
Jeremias,2,m
Leia,2,w
Jerome,2,m
Lejla,2,w
Jesper,2,m
Leonora,2,w
Johnny,2,m
Lidia,2,w
Jordan,2,m
Lien,2,w
Joscha,2,m
Lieselotte,2,w
Joschua,2,m
Liliana,2,w
Josua,2,m
Lilja,2,w
Julien,2,m
Linh,2,w
Kadir,2,m
Lioba,2,w
Kai,2,m
Liora,2,w
Karel,2,m
Liva,2,w
Kaspar,2,m
Lore,2,w
Kaya,2,m
Loreen,2,w
Kayra,2,m
Luana,2,w
Kiran,2,m
Luzia,2,w
Konstantinos,2,m
Luzie,2,w
Laurin,2,m
Mafalda,2,w
Lenn,2,m
Mai,2,w
Leonhard,2,m
Margareta,2,w
Leonidas,2,m
Margaretha,2,w
Levent,2,m
Margot,2,w
Lewis,2,m
Marianne,2,w
León,2,m
Marit,2,w
Lian,2,m
Marlena,2,w
Lias,2,m
Marwa,2,w
Lorin,2,m
Marysol,2,w
Lou,2,m
Masal,2,w
Lounis,2,m
Matea,2,w
Lovis,2,m
Maximiliane,2,w
Lucien,2,m
Mayla,2,w
Lucius,2,m
Megan,2,w
Lutz,2,m
Melia,2,w
Magnus,2,m
Melody,2,w
Mailo,2,m
Meryem,2,w
Manfred,2,m
Min,2,w
Marian,2,m
Minou,2,w
Marie,2,m
Miroslava,2,w
Mashaal,2,m
Miya,2,w
Mathis,2,m
Naima,2,w
Mattheo,2,m
Naomi,2,w
Matti,2,m
Neele,2,w
Michel,2,m
Neyla,2,w
Miko,2,m
Nida,2,w
Miles,2,m
Nika,2,w
Milosz,2,m
Nina,2,w
Mirza,2,m
Nour,2,w
Mitja,2,m
Nélia,2,w
Mohammad,2,m
Oda,2,w
Muhammad,2,m
Philippa,2,w
Nabil,2,m
Pina,2,w
Nael,2,m
Pippa,2,w
Namid,2,m
Pola,2,w
Nathan,2,m
Polly,2,w
Nepomuk,2,m
Rahel,2,w
Nicholas,2,m
Rana,2,w
Nicklas,2,m
Rebecca,2,w
Niclas,2,m
Reka,2,w
Niko,2,m
Rima,2,w
Nilson,2,m
Rosalia,2,w
Nima,2,m
Rosanna,2,w
Nouri,2,m
Roya,2,w
Noé,2,m
Ruby,2,w
Noël,2,m
Safiya,2,w
Nuri,2,m
Salma,2,w
Odilo,2,m
Selin,2,w
Omar,2,m
Sena,2,w
Osman,2,m
Sila,2,w
Otis,2,m
Sina,2,w
Pablo,2,m
Sonja,2,w
Pan,2,m
Svea,2,w
Pascal,2,m
Swanhild,2,w
Pawel,2,m
Sylvia,2,w
Phileas,2,m
Sümeyra,2,w
Pio,2,m
Tala,2,w
Poyraz,2,m
Teresa,2,w
Prince,2,m
Tessa,2,w
Ralf,2,m
Therese,2,w
Rami,2,m
Thien,2,w
Ramon,2,m
Toni,2,w
Ray,2,m
Vivien,2,w
Rayan,2,m
Wanda,2,w
Reto,2,m
Wilma,2,w
Riza,2,m
Yaren,2,w
Roberto,2,m
Zara,2,w
Ruben,2,m
Ziva,2,w
Said,2,m
Zofia,2,w
Samson,2,m
Şura,2,w
Samu,2,m
Santiago,2,m
Savva,2,m
Serge,2,m
Simón,2,m
Süleyman,2,m
Tahir,2,m
Taio,2,m
Tamer,2,m
Tamino,2,m
Tamir,2,m
Tarek,2,m
Tarık,2,m
Taylor,2,m
Tayo,2,m
Teo,2,m
Teodor,2,m
Tiam,2,m
Til,2,m
Timotheus,2,m
Toni,2,m
Vinzent,2,m
Vitus,2,m
Walter,2,m
Wanja,2,m
Werner,2,m
Wim,2,m
Wolf,2,m
Xaver,2,m
Yakub,2,m
Yakup,2,m
Yassin,2,m
Yigit,2,m
Younis,2,m
Yousuf,2,m
Yunus,2,m
Ziya,2,m
Étienne,2,m
