vorname,anzahl,geschlecht,position
Nico,6,m,1
Omar,6,m,1
Samuel,6,m,1
Valentin,6,m,1
Anna,5,w,2
Isabella,5,w,2
Jane,5,w,2
Bruno,5,m,2
Johanna,5,w,2
Emilio,5,m,2
Leonie,5,w,2
Felix,5,m,2
Friedrich,5,m,2
Joel,5,m,2
Leander,5,m,2
Oliver,5,m,2
Valentin,5,m,2
Kimberly,5,w,1
Luise,5,w,1
Maja,5,w,1
Marlene,5,w,1
Martha,5,w,1
Matilda,5,w,1
Melissa,5,w,1
Miriam,5,w,1
Rosalie,5,w,1
Samantha,5,w,1
Alessio,5,m,1
Zoe,5,w,1
Ali,5,m,1
Amir,5,m,1
Carl,5,m,1
Henry,5,m,1
Jannes,5,m,1
Johannes,5,m,1
John,5,m,1
Joshua,5,m,1
Juri,5,m,1
Kian,5,m,1
Lennard,5,m,1
Levin,5,m,1
Luis,5,m,1
Nicolas,5,m,1
Nikita,5,m,1
Timo,5,m,1
Tobias,5,m,1
Toni,5,m,1
Alexander,4,m,3
Edith,4,w,2
Elena,4,w,2
Malou,4,w,2
Monika,4,w,2
Rosa,4,w,2
Sophia,4,w,2
Ben,4,m,2
Benjamin,4,m,2
Edgar,4,m,2
Erik,4,m,2
Finn,4,m,2
Levi,4,m,2
Lian,4,m,2
Linus,4,m,2
Manuel,4,m,2
Marlon,4,m,2
Martin,4,m,2
Minh,4,m,2
Paul,4,m,2
Samuel,4,m,2
Sebastian,4,m,2
Tom,4,m,2
Annika,4,w,1
Anouk,4,w,1
Antonia,4,w,1
Aria,4,w,1
Aurelia,4,w,1
Ava,4,w,1
Celina,4,w,1
Chiara,4,w,1
Daria,4,w,1
Jolina,4,w,1
Karla,4,w,1
Kira,4,w,1
Laura,4,w,1
Layla,4,w,1
Liana,4,w,1
Linda,4,w,1
Maya,4,w,1
Medina,4,w,1
Aaron,4,m,1
Pia,4,w,1
Albert,4,m,1
Sarah,4,w,1
Benedikt,4,m,1
Theresa,4,w,1
Carlo,4,m,1
Tilda,4,w,1
Caspar,4,m,1
Valeria,4,w,1
Dean,4,m,1
Victoria,4,w,1
Emilian,4,m,1
Zoey,4,w,1
Emilio,4,m,1
Eric,4,m,1
Florian,4,m,1
Hannes,4,m,1
Henning,4,m,1
Janne,4,m,1
Jasper,4,m,1
Josef,4,m,1
Kilian,4,m,1
Konstantin,4,m,1
Leonardo,4,m,1
Lian,4,m,1
Lucas,4,m,1
Luke,4,m,1
Minh,4,m,1
Oscar,4,m,1
Robin,4,m,1
Marie,3,w,3
Wolfgang,3,m,3
Sophie,3,w,3
Amelie,3,w,2
Andrea,3,w,2
Ava,3,w,2
Birgit,3,w,2
Clara,3,w,2
Elise,3,w,2
Emilie,3,w,2
Emma,3,w,2
Evangeline,3,w,2
Friederike,3,w,2
Gertrud,3,w,2
Grace,3,w,2
Isabell,3,w,2
Jasmin,3,w,2
Katharina,3,w,2
Lilly,3,w,2
André,3,m,2
Lina,3,w,2
Anthony,3,m,2
Lou,3,w,2
Constantin,3,m,2
Louise,3,w,2
Henri,3,m,2
Lucia,3,w,2
Jacob,3,m,2
Luisa,3,w,2
James,3,m,2
Lynn,3,w,2
Johannes,3,m,2
Marleen,3,w,2
Leon,3,m,2
Marlene,3,w,2
Luis,3,m,2
Martha,3,w,2
Maxim,3,m,2
Mathilda,3,w,2
Mika,3,m,2
Melody,3,w,2
Moritz,3,m,2
Mia,3,w,2
Pepe,3,m,2
Milena,3,w,2
Steven,3,m,2
Sofie,3,w,2
Theodor,3,m,2
Victoria,3,w,2
Tobias,3,m,2
Vincent,3,m,2
Willi,3,m,2
Wolfgang,3,m,2
Alicia,3,w,1
Alma,3,w,1
Annabelle,3,w,1
Annelie,3,w,1
Bianca,3,w,1
Celine,3,w,1
Diana,3,w,1
Elif,3,w,1
Elsa,3,w,1
Finja,3,w,1
Frida,3,w,1
Jana,3,w,1
Joleen,3,w,1
Julia,3,w,1
Käthe,3,w,1
Larissa,3,w,1
Lilian,3,w,1
Ahmed,3,m,1
Lisa,3,w,1
Ansgar,3,m,1
Lorena,3,w,1
Artur,3,m,1
Luana,3,w,1
Benno,3,m,1
Lucia,3,w,1
Bruno,3,m,1
Lucie,3,w,1
Finnley,3,m,1
Malia,3,w,1
Henri,3,m,1
Malina,3,w,1
Joel,3,m,1
Mara,3,w,1
Julien,3,m,1
Natalie,3,w,1
Julius,3,m,1
Rosa,3,w,1
Justin,3,m,1
Selina,3,w,1
Kurt,3,m,1
Selma,3,w,1
Lasse,3,m,1
Valentina,3,w,1
Laurin,3,m,1
Vanessa,3,w,1
Lenn,3,m,1
Veronika,3,w,1
Leopold,3,m,1
Viktoria,3,w,1
Lias,3,m,1
Lino,3,m,1
Lionel,3,m,1
Mailo,3,m,1
Malte,3,m,1
Mark,3,m,1
Marlon,3,m,1
Mattheo,3,m,1
Mattis,3,m,1
Oliver,3,m,1
Philip,3,m,1
Piet,3,m,1
Richard,3,m,1
Roman,3,m,1
Simon,3,m,1
Thilo,3,m,1
Paul,2,m,3
Ingrid,2,w,3
Peter,2,m,3
Karin,2,w,3
Sven,2,m,3
Katharina,2,w,3
Thomas,2,m,3
Martha,2,w,3
Michelle,2,w,3
Tam,2,w,3
Thư,2,w,3
Vi,2,w,3
Alessia,2,w,2
Alina,2,w,2
Anastasia,2,w,2
Angela,2,w,2
Amir,2,m,2
Annabelle,2,w,2
Andrei,2,m,2
Aurelia,2,w,2
Antonio,2,m,2
Aurora,2,w,2
Aras,2,m,2
Bianca,2,w,2
August,2,m,2
Carlotta,2,w,2
Aziz,2,m,2
Carmen,2,w,2
Christian,2,m,2
Christa,2,w,2
Daniel,2,m,2
Christine,2,w,2
Danny,2,m,2
Elaine,2,w,2
David,2,m,2
Eliana,2,w,2
Dominik,2,m,2
Elisa,2,w,2
Erich,2,m,2
Elizabeth,2,w,2
Finley,2,m,2
Ellen,2,w,2
Frank,2,m,2
Else,2,w,2
Franz,2,m,2
Emily,2,w,2
Frederik,2,m,2
Evi,2,w,2
Fritz,2,m,2
Fabienne,2,w,2
Fynn,2,m,2
Freya,2,w,2
Gustav,2,m,2
Helena,2,w,2
Henry,2,m,2
Hermine,2,w,2
Ilias,2,m,2
Hope,2,w,2
Ivar,2,m,2
Jana,2,w,2
Jack,2,m,2
Joanna,2,w,2
Jerome,2,m,2
Joline,2,w,2
Jo,2,m,2
Josephine,2,w,2
Johann,2,m,2
Lara,2,w,2
Jonathan,2,m,2
Lilli,2,w,2
Julius,2,m,2
Lotta,2,w,2
Kasimir,2,m,2
Lotte,2,w,2
Khang,2,m,2
Louisa,2,w,2
Konstantin,2,m,2
Malia,2,w,2
Lennard,2,m,2
Mascha,2,w,2
Liam,2,m,2
Melina,2,w,2
Lio,2,m,2
Michelle,2,w,2
Ludwig,2,m,2
Minna,2,w,2
Lâm,2,m,2
My,2,w,2
Malte,2,m,2
Paula,2,w,2
Manfred,2,m,2
Paulina,2,w,2
Mateo,2,m,2
Pauline,2,w,2
Mattis,2,m,2
Petkova,2,w,2
Mohammed,2,m,2
Sofia,2,w,2
Nico,2,m,2
Talia,2,w,2
Noah,2,m,2
Viktoria,2,w,2
Noel,2,m,2
Zoe,2,w,2
Pascal,2,m,2
Patrick,2,m,2
René,2,m,2
Robert,2,m,2
Rudi,2,m,2
Sascha,2,m,2
Singh,2,m,2
Stefan,2,m,2
Sven,2,m,2
Taylor,2,m,2
Thomas,2,m,2
Tyler,2,m,2
Wilhelm,2,m,2
Willem,2,m,2
Alessia,2,w,1
Alexandra,2,w,1
Alexis,2,w,1
Alice,2,w,1
Alva,2,w,1
Amila,2,w,1
Ana,2,w,1
Ariana,2,w,1
Arina,2,w,1
Atena,2,w,1
Azra,2,w,1
Beatriz,2,w,1
Carla,2,w,1
Cataleya,2,w,1
Dilara,2,w,1
Elea,2,w,1
Abdullah,2,m,1
Elina,2,w,1
Abel,2,m,1
Ellen,2,w,1
Adnan,2,m,1
Elly,2,w,1
Alan,2,m,1
Emelie,2,w,1
Aleksander,2,m,1
Emely,2,w,1
Alex,2,m,1
Enna,2,w,1
Anthony,2,m,1
Evelin,2,w,1
Aram,2,m,1
Evelyn,2,w,1
Arian,2,m,1
Fabienne,2,w,1
Armin,2,m,1
Felia,2,w,1
Aron,2,m,1
Flora,2,w,1
Ayden,2,m,1
Fritzi,2,w,1
Ayman,2,m,1
Gabriela,2,w,1
Bastian,2,m,1
Haylie,2,w,1
Bennet,2,m,1
Helen,2,w,1
Chris,2,m,1
Helene,2,w,1
Christian,2,m,1
Helin,2,w,1
Connor,2,m,1
Holly,2,w,1
Damien,2,m,1
Isabell,2,w,1
Danilo,2,m,1
Jasmin,2,w,1
Dave,2,m,1
Josephin,2,w,1
Edgar,2,m,1
Josephine,2,w,1
Eduard,2,m,1
Juno,2,w,1
Elian,2,m,1
Laila,2,w,1
Enes,2,m,1
Leandra,2,w,1
Frederick,2,m,1
Leona,2,w,1
Friedrich,2,m,1
Leonie-Sophie,2,w,1
Gabriel,2,m,1
Letizia,2,w,1
Georg,2,m,1
Leyla,2,w,1
Hassan,2,m,1
Lia-Sophie,2,w,1
Ibrahim,2,m,1
Liah,2,w,1
Ilja,2,m,1
Lilith,2,w,1
Iosif,2,m,1
Lilli,2,w,1
Ivar,2,m,1
Lillien,2,w,1
Jack,2,m,1
Linnea,2,w,1
Jacob,2,m,1
Lisbeth,2,w,1
Jad,2,m,1
Liv,2,w,1
Jaden,2,m,1
Louisa,2,w,1
Jamie,2,m,1
Lovis,2,w,1
Jannick,2,m,1
Marleen,2,w,1
Jerome,2,m,1
Mathea,2,w,1
Johan,2,m,1
Megan,2,w,1
Jona,2,m,1
Melody,2,w,1
Jonah,2,m,1
Milena,2,w,1
Jonathan,2,m,1
Miley,2,w,1
Jonne,2,m,1
Naia,2,w,1
Jonte,2,m,1
Nina,2,w,1
Justus,2,m,1
Nisa,2,w,1
Lars,2,m,1
Nour,2,w,1
Leander,2,m,1
Polina,2,w,1
Leano,2,m,1
Rieke,2,w,1
Lennox,2,m,1
Rital,2,w,1
Lenny,2,m,1
Romy,2,w,1
Leonid,2,m,1
Ronja,2,w,1
Lion,2,m,1
Ruby,2,w,1
Loris,2,m,1
Sham,2,w,1
Loïc,2,m,1
Sila,2,w,1
Luan,2,m,1
Talia,2,w,1
Lyam,2,m,1
Tamina,2,w,1
Magnus,2,m,1
Thea,2,w,1
Manuel,2,m,1
Tina,2,w,1
Marc,2,m,1
Valerie,2,w,1
Mario,2,m,1
Yasmina,2,w,1
Marvin,2,m,1
Yuna,2,w,1
Matheo,2,m,1
Zofia,2,w,1
Mikkel,2,m,1
Zoé,2,w,1
Miro,2,m,1
Muhammad,2,m,1
Mustafa,2,m,1
Ole,2,m,1
Omer,2,m,1
Pavel,2,m,1
Phillip,2,m,1
Ragnar,2,m,1
Romeo,2,m,1
Rufus,2,m,1
Sam,2,m,1
Samson,2,m,1
Silas,2,m,1
Thomas,2,m,1
Timon,2,m,1
Tom,2,m,1
Trim,2,m,1
Tristan,2,m,1
Tyler,2,m,1
Vinzent,2,m,1
Vito,2,m,1
Wilhelm,2,m,1
Yannick,2,m,1
Yasin,2,m,1
Yazan,2,m,1
Yosef,2,m,1
Younes,2,m,1
Yunis,2,m,1
