vorname,anzahl,geschlecht,position
Elena,3,w,1
Arvid,3,m,1
Eva,3,w,1
Benjamin,3,m,1
Greta,3,w,1
Björn,3,m,1
Hedi,3,w,1
Damian,3,m,1
Henriette,3,w,1
Fabian,3,m,1
Julia,3,w,1
Franz,3,m,1
Lilly,3,w,1
Friedrich,3,m,1
Lola,3,w,1
Jakob,3,m,1
Luisa,3,w,1
James,3,m,1
Maja,3,w,1
Jan,3,m,1
Maya,3,w,1
Johann,3,m,1
Mina,3,w,1
Joshua,3,m,1
Nele,3,w,1
Keno,3,m,1
Ronja,3,w,1
Levi,3,m,1
Lewin,3,m,1
Milan,3,m,1
Niklas,3,m,1
Nils,3,m,1
Samuel,3,m,1
Theodor,3,m,1
Thomas,3,m,1
Toni,3,m,1
Wilhelm,3,m,1
Karl,2,m,3
Werner,2,m,3
Adrian,2,m,2
Andreas,2,m,2
Alexandra,2,w,2
Ben,2,m,2
Annemarie,2,w,2
Benedict,2,m,2
Ava,2,w,2
Bruno,2,m,2
Carina,2,w,2
Constantin,2,m,2
Friederike,2,w,2
David,2,m,2
Isabell,2,w,2
Felix,2,m,2
Johanna,2,w,2
Ferdinand,2,m,2
Josefine,2,w,2
Fritz,2,m,2
Karoline,2,w,2
Georg,2,m,2
Katharina,2,w,2
Johannes,2,m,2
Lotta,2,w,2
Jona,2,m,2
Louise,2,w,2
Kolja,2,m,2
Luisa,2,w,2
Leander,2,m,2
Lynn,2,w,2
Leonard,2,m,2
Marta,2,w,2
Levi,2,m,2
Martha,2,w,2
Lino,2,m,2
Matilda,2,w,2
Lio,2,m,2
Nina,2,w,2
Maik,2,m,2
Pauline,2,w,2
Matthias,2,m,2
Michael,2,m,2
Milan,2,m,2
Milo,2,m,2
Niklas,2,m,2
Noah,2,m,2
Otto,2,m,2
Peter,2,m,2
Sven,2,m,2
Theo,2,m,2
Theodor,2,m,2
Thomas,2,m,2
Wilhelm,2,m,2
Willi,2,m,2
Anastasia,2,w,1
Anni,2,w,1
Annika,2,w,1
Cataleya,2,w,1
Eleni,2,w,1
Eleonora,2,w,1
Elina,2,w,1
Elisa,2,w,1
Elisabeth,2,w,1
Elise,2,w,1
Ahmad,2,m,1
Elsie,2,w,1
Bennet,2,m,1
Frida,2,w,1
Benno,2,m,1
Fritzi,2,w,1
Carl,2,m,1
Hannah,2,w,1
Constantin,2,m,1
Isabell,2,w,1
Eddie,2,m,1
Jella,2,w,1
Emilian,2,m,1
Juna,2,w,1
Filip,2,m,1
Kaja,2,w,1
Fynn,2,m,1
Karlotta,2,w,1
Gregor,2,m,1
Kira,2,w,1
Henri,2,m,1
Käthe,2,w,1
Jacob,2,m,1
Laila,2,w,1
Jannes,2,m,1
Laura,2,w,1
Jannik,2,m,1
Lea,2,w,1
Jaro,2,m,1
Lilli,2,w,1
Johan,2,m,1
Liv,2,w,1
Jonte,2,m,1
Luana,2,w,1
Julius,2,m,1
Lucia,2,w,1
Junis,2,m,1
Lucie,2,w,1
Juri,2,m,1
Lucy,2,w,1
Jurij,2,m,1
Malea,2,w,1
Justus,2,m,1
Mariella,2,w,1
Kalle,2,m,1
Marleen,2,w,1
Karl,2,m,1
Marta,2,w,1
Kasimir,2,m,1
Melina,2,w,1
Kevin,2,m,1
Melissa,2,w,1
Kilian,2,m,1
Mika,2,w,1
Lars,2,m,1
Milou,2,w,1
Lenn,2,m,1
Nela,2,w,1
Lennard,2,m,1
Paulina,2,w,1
Lennart,2,m,1
Pauline,2,w,1
Leonard,2,m,1
Sarah,2,w,1
Louis,2,m,1
Theresa,2,w,1
Magnus,2,m,1
Zoe,2,w,1
Malte,2,m,1
Matei,2,m,1
Matheo,2,m,1
Mattheo,2,m,1
Matthes,2,m,1
Matti,2,m,1
Mick,2,m,1
Mika,2,m,1
Milian,2,m,1
Mohammed,2,m,1
Noel,2,m,1
Ole,2,m,1
Oscar,2,m,1
Rafael,2,m,1
Ragnar,2,m,1
Richard,2,m,1
Sinan,2,m,1
Timo,2,m,1
Tom,2,m,1
Willi,2,m,1
Yasin,2,m,1
