vorname,anzahl,geschlecht
Kaan,3,m
Toni,3,w
Kaspar,3,m
Valerie,3,w
Kerem,3,m
Wanda,3,w
Khalil,3,m
Wilhelmine,3,w
Khánh,3,m
Xezal,3,w
Kolja,3,m
Yaren,3,w
Lars,3,m
Zahra,3,w
Lasse,3,m
Laurin,3,m
Leif,3,m
Lou,3,m
Ludwig,3,m
Luka,3,m
Lâm,3,m
Majd,3,m
Malte,3,m
Mathis,3,m
Mattheo,3,m
Matthis,3,m
Merdan,3,m
Mert,3,m
Mica,3,m
Michel,3,m
Mikail,3,m
Miko,3,m
Miran,3,m
Miraç,3,m
Mohamed,3,m
Murat,3,m
Nguyên,3,m
Nick,3,m
Niko,3,m
Omran,3,m
Onni,3,m
Onno,3,m
Philip,3,m
Quang,3,m
Rami,3,m
René,3,m
Ricardo,3,m
Sam,3,m
Tayler,3,m
Thành,3,m
Tommy,3,m
Ulrich,3,m
Veit,3,m
Walter,3,m
Wotan,3,m
Abigail,2,w
Adriana,2,w
Agnes,2,w
Aicha,2,w
Alba,2,w
Aleah,2,w
Alexis,2,w
Alicia,2,w
Alin,2,w
Alisha,2,w
Amal,2,w
Amani,2,w
Amara,2,w
Amaris,2,w
Amna,2,w
Ana,2,w
Anissa,2,w
Annabelle,2,w
Annamaria,2,w
Annie,2,w
Anuk,2,w
Ariana,2,w
Asmin,2,w
Aurelia,2,w
Aya,2,w
Ayan,2,w
Bahar,2,w
Bianca,2,w
Büşra,2,w
Camilla,2,w
Celina,2,w
Cennet,2,w
Charlie,2,w
Charlott,2,w
Chiara,2,w
Christiana,2,w
Christiane,2,w
Clementine,2,w
Cosima,2,w
Daniela,2,w
Daria,2,w
Aki,2,m
Dilan,2,w
Akim,2,m
Dilara,2,w
Alejandro,2,m
Divine,2,w
Alexandre,2,m
Diệp,2,w
Alfons,2,m
Duong,2,w
Alfred,2,m
Ebrar,2,w
Aliev,2,m
Eleonore,2,w
Alp,2,m
Elfriede,2,w
Alvar,2,m
Elin,2,w
Alvin,2,m
Eliza,2,w
Amaru,2,m
Else,2,w
Angelo,2,m
Ema,2,w
Anik,2,m
Emelie,2,w
Ansgar,2,m
Emine,2,w
Antoni,2,m
Emmy,2,w
Antonin,2,m
Erna,2,w
Anuk,2,m
Erva,2,w
Aram,2,m
Estelle,2,w
Aras,2,m
Eve,2,w
Arda,2,m
Evi,2,w
Aren,2,m
Ewa,2,w
Ariel,2,m
Eysan,2,w
Arif,2,m
Ezgi,2,w
Arik,2,m
Fabienne,2,w
Armando,2,m
Feline,2,w
Aron,2,m
Feyzi,2,w
Atakan,2,m
Filiz,2,w
Atilla,2,m
Franka,2,w
Avi,2,m
Franziska,2,w
Aviv,2,m
Freya,2,w
Axel,2,m
Gabriela,2,w
Aydin,2,m
Golda,2,w
Aziz,2,m
Grace,2,w
Balthasar,2,m
Gretchen,2,w
Barnabas,2,m
Grete,2,w
Benno,2,m
Gül,2,w
Björn,2,m
Gülsüm,2,w
Boris,2,m
Habiba,2,w
Bruce,2,m
Hai,2,w
Camillo,2,m
Hala,2,w
Carsten,2,m
Hanne,2,w
Cemal,2,m
Havva,2,w
Christoph,2,m
Helga,2,w
Christopher,2,m
Hella,2,w
Colin,2,m
Henriette,2,w
Cường,2,m
Hiranur,2,w
Dang,2,m
Hà,2,w
Danny,2,m
Hüma,2,w
Dante,2,m
Ida-Marie,2,w
Darian,2,m
Inci,2,w
Denis,2,m
Ingrid,2,w
Dennis,2,m
Irina,2,w
Derk,2,m
Iris,2,w
Detlef,2,m
Irma,2,w
Dinh,2,m
Ivy,2,w
Donnie,2,m
Janna,2,w
Dylan,2,m
Jeanne,2,w
Eddy,2,m
Jelena,2,w
Ediz,2,m
Jennifer,2,w
Egon,2,m
Jette,2,w
Elion,2,m
Joana,2,w
Elvin,2,m
Jola,2,w
Emanuel,2,m
Joleen,2,w
Emiliano,2,m
Jolina,2,w
Enea,2,m
Joline,2,w
Erol,2,m
Julika,2,w
Faris,2,m
June,2,w
Francesco,2,m
Karoline,2,w
Franciszek,2,m
Kathleen,2,w
Fred,2,m
Katrin,2,w
Fredrik,2,m
Kim,2,w
Furkan,2,m
Kristina,2,w
Gordon,2,m
Lale,2,w
Hakan,2,m
Latifa,2,w
Hanno,2,m
Lavinia,2,w
Harry,2,m
Lee,2,w
Harun,2,m
Leila,2,w
Hassan,2,m
Lejla,2,w
Hendrik,2,m
Lene,2,w
Henning,2,m
Leonore,2,w
Henrik,2,m
Leticia,2,w
Hermann,2,m
Levke,2,w
Hieu,2,m
Liljana,2,w
Hiếu,2,m
Lilo,2,w
Hoang,2,m
Lin,2,w
Ignacio,2,m
Linea,2,w
Ilya,2,m
Liva,2,w
İsmail,2,m
Loreen,2,w
Jack,2,m
Lotti,2,w
Jacob,2,m
Luana,2,w
Jamo,2,m
Lucie,2,w
Janek,2,m
Lucille,2,w
Jannik,2,m
Luzie,2,w
Janosch,2,m
Lyn,2,w
Jaspar,2,m
Lynn,2,w
Javier,2,m
Léa,2,w
Jean,2,m
Madeleine,2,w
Jelle,2,m
Malie,2,w
Jeremy,2,m
Malika,2,w
Joah,2,m
Malin,2,w
Joaquín,2,m
Malu,2,w
Joschua,2,m
Maren,2,w
Jules,2,m
Margareta,2,w
Jusuf,2,m
Mariana,2,w
Kalle,2,m
Marianne,2,w
Kamil,2,m
Mariella,2,w
Karlson,2,m
Marion,2,w
Khaled,2,m
Marlen,2,w
Khang,2,m
Marlena,2,w
Khanh,2,m
Maryam,2,w
Khôi,2,m
Masal,2,w
Kian,2,m
Maxime,2,w
Knut,2,m
Maxine,2,w
Laurence,2,m
Mayra,2,w
Lee,2,m
Medine,2,w
Leevi,2,m
Melike,2,w
Leonel,2,m
Melisa,2,w
Lev,2,m
Meret,2,w
Lewin,2,m
Merve,2,w
Lio,2,m
Mia-Marie,2,w
Lorik,2,m
Mika,2,w
Loris,2,m
Mimi,2,w
Lovis,2,m
Minh,2,w
Lucien,2,m
Monika,2,w
Léon,2,m
Naima,2,w
Lộc,2,m
Najah,2,w
Maik,2,m
Natalie,2,w
Maksim,2,m
Nayla,2,w
Marc,2,m
Nguyễn,2,w
Marian,2,m
Như,2,w
Marko,2,m
Nike,2,w
Marlin,2,m
Nila,2,w
Matei,2,m
Noa,2,w
Matheo,2,m
Nour,2,w
Mathias,2,m
Nova,2,w
Mattia,2,m
Odette,2,w
Maurice,2,m
Ona,2,w
Melih,2,m
Ornella,2,w
Merlin,2,m
Patricia,2,w
Miguel,2,m
Philine,2,w
Milas,2,m
Phương,2,w
Mio,2,m
Plamenova,2,w
Mirac,2,m
Quỳnh,2,w
Musa,2,m
Rabia,2,w
Nahuel,2,m
Rahel,2,w
Navid,2,m
Ramona,2,w
Neil,2,m
Ranim,2,w
Nelson,2,m
Ravza,2,w
Nepomuk,2,m
Rebecca,2,w
Nguyen,2,m
Sana,2,w
Nhật,2,m
Sascha,2,w
Niclas,2,m
Selen,2,w
Nico,2,m
Selvira,2,w
Nicolás,2,m
Seraphina,2,w
Nikita,2,m
Stefania,2,w
Nikolai,2,m
Sue,2,w
Nilo,2,m
Sunny,2,w
Nuno,2,m
Susanna,2,w
Nuri,2,m
Sylvia,2,w
Orhan,2,m
Tabea,2,w
Osman,2,m
Thao,2,w
Ove,2,m
Thekla,2,w
Pablo,2,m
Therese,2,w
Patrick,2,m
Thien,2,w
Pavel,2,m
Thiên,2,w
Pekka,2,m
Thu,2,w
Phillip,2,m
Thy,2,w
Phuc,2,m
Thảo,2,w
Phước,2,m
Tiên,2,w
Poyraz,2,m
Tosca,2,w
Rainer,2,m
Tra,2,w
Rajan,2,m
Trang,2,w
Ramin,2,m
Tuğçe,2,w
Rico,2,m
Uyên,2,w
Rio,2,m
Valentina,2,w
River,2,m
Valeria,2,w
Saif,2,m
Vanessa,2,w
Salih,2,m
Vera,2,w
Saud,2,m
Viola,2,w
Selim,2,m
Yael,2,w
Steffen,2,m
Yasmin,2,w
Suleyman,2,m
Yasmina,2,w
Sven,2,m
Yağmur,2,w
Süleyman,2,m
Yen,2,w
Tamme,2,m
Yüsra,2,w
Tan,2,m
Zeyneb,2,w
Tayo,2,m
Zümra,2,w
Thanh,2,m
Ümmü,2,w
Thees,2,m
Thien,2,m
Thierno,2,m
Thies,2,m
Thilo,2,m
Thiên,2,m
Tiberius,2,m
Tien,2,m
Tillmann,2,m
Tuan,2,m
Umut,2,m
Walid,2,m
Wladimir,2,m
Yannick,2,m
Yannis,2,m
Yared,2,m
Yaro,2,m
Yaron,2,m
Yasser,2,m
Yassin,2,m
Yağız,2,m
Yekta,2,m
Younes,2,m
Zakaria,2,m
