vorname,anzahl,geschlecht
Martin,5,m
Matthias,5,m
Mattis,5,m
Nikita,5,m
Ole,5,m
Oscar,5,m
Pepe,5,m
Rafael,5,m
Tom,5,m
William,5,m
Yasin,5,m
Alicia,4,w
Angelina,4,w
Aurora,4,w
Dorothea,4,w
Finja,4,w
Flora,4,w
Florentine,4,w
Franziska,4,w
Hermine,4,w
Isabell,4,w
Jasmin,4,w
Joleen,4,w
Josefine,4,w
Lilli,4,w
Linda,4,w
Livia,4,w
Lou,4,w
Louise,4,w
Malina,4,w
Mara,4,w
Marleen,4,w
Melissa,4,w
Miriam,4,w
Nadine,4,w
Nora,4,w
Paulina,4,w
Ronja,4,w
Adam,4,m
Selma,4,w
Caspar,4,m
Tabea,4,w
Charlie,4,m
Theresa,4,w
Constantin,4,m
Valeria,4,w
Dean,4,m
Hamza,4,m
Hannes,4,m
Henrik,4,m
Ian,4,m
Ilja,4,m
Jannis,4,m
Jaron,4,m
Jasper,4,m
Jeremy,4,m
Konstantin,4,m
Lars,4,m
Lennox,4,m
Levin,4,m
Lian,4,m
Ludwig,4,m
Maria,4,m
Marvin,4,m
Matti,4,m
Maurice,4,m
Nathan,4,m
Nathaniel,4,m
Sascha,4,m
Sebastian,4,m
Taylor,4,m
Timo,4,m
Titus,4,m
Valentino,4,m
Vornamen,4,m
Werner,4,m
Ada,3,w
Aleyna,3,w
Alisa,3,w
Amanda,3,w
Amber,3,w
Angela,3,w
Anni,3,w
Carolin,3,w
Cecilia,3,w
Celina,3,w
Ceylin,3,w
Christa,3,w
Constanze,3,w
Ecrin,3,w
Eleni,3,w
Elin,3,w
Elsa,3,w
Enya,3,w
Esma,3,w
Fatima,3,w
Fatma,3,w
Felicia,3,w
Felicitas,3,w
Fiona,3,w
Grace,3,w
Helin,3,w
Henriette,3,w
Iman,3,w
Jasmina,3,w
Joanna,3,w
Jolie,3,w
Albert,3,m
Juna,3,w
Aleksander,3,m
Karlotta,3,w
Alfred,3,m
Kate,3,w
Amir,3,m
André,3,m
Käthe,3,w
Berat,3,m
Layla,3,w
Bjarne,3,m
Leah,3,w
Carlos,3,m
Leonore,3,w
Christopher,3,m
Leticia,3,w
Collin,3,m
Leyla,3,w
Darian,3,m
Lilith,3,w
Deniz,3,m
Lore,3,w
Dennis,3,m
Malia,3,w
Dominik,3,m
Marieke,3,w
Dylan,3,m
Marika,3,w
Edwin,3,m
Marina,3,w
Elijah,3,m
Martha,3,w
Emin,3,m
Mary,3,w
Emir,3,m
Medina,3,w
Erwin,3,m
Melody,3,w
Gregor,3,m
Merve,3,w
Heinrich,3,m
Michaela,3,w
Heinz,3,m
Minna,3,w
Henri,3,m
Natalia,3,w
Hugo,3,m
Noemi,3,w
Ilyas,3,m
Philine,3,w
Ismail,3,m
Sandra,3,w
Jacob,3,m
Smilla,3,w
James,3,m
Sofie,3,w
Janne,3,m
Theodora,3,w
Jannik,3,m
Vanessa,3,w
Jari,3,m
Vornamen,3,w
Joachim,3,m
Wanda,3,w
Jon,3,m
Yaren,3,w
Jonah,3,m
Zahra,3,w
Josef,3,m
Joseph,3,m
Joshua,3,m
Jörg,3,m
Kilian,3,m
Klaus,3,m
Lias,3,m
Lieven,3,m
Mateo,3,m
Matheo,3,m
Mehmet,3,m
Michel,3,m
Mohamad,3,m
Niclas,3,m
Nicolas,3,m
Nikolas,3,m
Nino,3,m
Omar,3,m
Pascal,3,m
Patrick,3,m
Peter,3,m
Phil,3,m
Quinn,3,m
René,3,m
Rio,3,m
Roman,3,m
Sami,3,m
Sean,3,m
Silas,3,m
Sven,3,m
Thorin,3,m
Til,3,m
Tristan,3,m
Tyler,3,m
Tyron,3,m
Viktor,3,m
Willem,3,m
Wim,3,m
Aaliyah,2,w
Adele,2,w
Adriana,2,w
Aimee,2,w
Alena,2,w
Alisha,2,w
Alissa,2,w
Amilia,2,w
Amélie,2,w
Angelika,2,w
Angeline,2,w
Anita,2,w
Annabelle,2,w
Annalena,2,w
Annemarie,2,w
Ashley,2,w
Aylin,2,w
Aysima,2,w
Belinay,2,w
Betty,2,w
Brigitte,2,w
Buğlem,2,w
Catalina,2,w
Charleen,2,w
Cheyenne,2,w
Chloé,2,w
Christina,2,w
Claudia,2,w
Daniela,2,w
Defne,2,w
Devi,2,w
Edda,2,w
Edith,2,w
Ela,2,w
Elaine,2,w
Elanur,2,w
Elea,2,w
Elfriede,2,w
Abdul,2,m
Elia,2,w
Ahmet,2,m
Elinor,2,w
Alp,2,m
Elise,2,w
Alwin,2,m
Ellen,2,w
Anthony,2,m
Elmira,2,w
Antonius,2,m
Emelie,2,w
Arnold,2,m
Emely,2,w
Artur,2,m
Evelina,2,w
Arvid,2,m
Fenja,2,w
Aslan,2,m
Fine,2,w
Ata,2,m
Friederike,2,w
Aurelius,2,m
Gabi,2,w
Baran,2,m
Gerda,2,w
Bela,2,m
Glorija,2,w
Bennett,2,m
Halina,2,w
Bilal,2,m
Hanni,2,w
Bo,2,m
Hedda,2,w
Bob,2,m
Hedi,2,w
Béla,2,m
Heidi,2,w
Claas,2,m
Hira,2,w
Colin,2,m
Hope,2,w
Damien,2,m
Idris,2,w
Darius,2,m
Ilayda,2,w
Dejan,2,m
Ina,2,w
Detlef,2,m
Isabelle,2,w
Diego,2,m
Jeanne,2,w
Dominic,2,m
Jessica,2,w
Dorian,2,m
Jona,2,w
Eddi,2,m
Jonna,2,w
Edward,2,m
Judith,2,w
Elyas,2,m
Julie,2,w
Emanuel,2,m
Kalina,2,w
Emiliano,2,m
Karin,2,w
Emirhan,2,m
Karina,2,w
Emre,2,m
Katharina,2,w
Enes,2,m
Kaya,2,w
Enrico,2,m
Kerstin,2,w
Eray,2,m
Kira,2,w
Eren,2,m
Klaudia,2,w
Ethan,2,m
Kübra,2,w
Eymen,2,m
Lara-Marie,2,w
Fabrice,2,m
Leilani,2,w
Ferdinand,2,m
Lenia,2,w
Fiete,2,m
Lenja,2,w
Frido,2,m
Leona,2,w
Fridolin,2,m
Leonora,2,w
Frieder,2,m
Li,2,w
Furkan,2,m
Lieselotte,2,w
Gabor,2,m
Liliana,2,w
Galip,2,m
Lily,2,w
Georg,2,m
Lovelyn,2,w
George,2,m
Luciana,2,w
Gino,2,m
Lucie,2,w
Giovanni,2,m
Ly,2,w
Giuliano,2,m
Madeleine,2,w
Günter,2,m
Madita,2,w
Günther,2,m
Mai,2,w
Hans,2,m
Maila,2,w
Herbert,2,m
Mailin,2,w
Horst,2,m
Margarethe,2,w
Hussein,2,m
Mariella,2,w
Jamil,2,m
Marisa,2,w
Jannick,2,m
Martina,2,w
Jano,2,m
Mascha,2,w
Jawad,2,m
Mathea,2,w
Jeremias,2,m
Maxi,2,w
Jim,2,m
Mayla,2,w
Jo,2,m
Mayra,2,w
Johnny,2,m
Małgorzata,2,w
Jonne,2,m
Medine,2,w
Joris,2,m
Melanie,2,w
Joscha,2,m
Melia,2,w
Joël,2,m
Melinda,2,w
Junior,2,m
Merida,2,w
Jurek,2,m
Meryem,2,w
Justin,2,m
Michelle,2,w
Jürgen,2,m
Mika,2,w
Kaan,2,m
Milena,2,w
Kai,2,m
Milou,2,w
Kian,2,m
Minel,2,w
Kinan,2,m
Minou,2,w
Kirill,2,m
Miray,2,w
Kristian,2,m
Monika,2,w
Laurentin,2,m
Nadia,2,w
Lenz,2,m
Naima,2,w
Leonardo,2,m
Naomi,2,w
Leonas,2,m
Nathalie,2,w
Leonhard,2,m
Naz,2,w
Leonidas,2,m
Nia,2,w
Leroy,2,m
Nike,2,w
Lio,2,m
Nola,2,w
Lothar,2,m
Nour,2,w
Luk,2,m
Ophelia,2,w
Luke,2,m
Patrycja,2,w
Mads,2,m
Petra,2,w
Mahir,2,m
Regina,2,w
Maik,2,m
Robin,2,w
Marc,2,m
Romy,2,w
Marcus,2,m
Rosalie,2,w
Marek,2,m
Rosemarie,2,w
Mario,2,m
Ruby,2,w
Markus,2,m
Salome,2,w
Marlon,2,m
Shirin,2,w
Marten,2,m
Simone,2,w
Matej,2,m
Su,2,w
Matthis,2,m
Sumaya,2,w
Miguel,2,m
Sunniva,2,w
Mike,2,m
Svea,2,w
Milo,2,m
Talina,2,w
Minh,2,m
Tamara,2,w
Mio,2,m
Tamina,2,w
Mohammed,2,m
Tessa,2,w
Musa,2,m
Theresia,2,w
Mustafa,2,m
Tilda,2,w
Neo,2,m
Tuana,2,w
Nepomuk,2,m
Ulrike,2,w
Noél,2,m
Vanesa,2,w
Onno,2,m
Yağmur,2,w
Otto,2,m
Yue,2,w
Peer,2,m
Zehra,2,w
Philip,2,m
Zeinab,2,w
Phillip,2,m
Zeynep,2,w
Pierre,2,m
Zoé,2,w
Piet,2,m
Piotr,2,m
Ramon,2,m
Rayan,2,m
Reinhard,2,m
Rion,2,m
Rocco,2,m
Said,2,m
Sam,2,m
Samuele,2,m
Sergej,2,m
Siegfried,2,m
Simeon,2,m
Stanley,2,m
Stefan,2,m
Taha,2,m
Talha,2,m
Tayler,2,m
Thees,2,m
Thiago,2,m
Thore,2,m
Timothy,2,m
Tino,2,m
Uwe,2,m
Wolfgang,2,m
Xaver,2,m
Yann,2,m
Yunus,2,m
Yusuf,2,m
Étienne,2,m
