vorname,anzahl,geschlecht,position
Elea,3,w,1
Abdul,3,m,1
Elli,3,w,1
Adnan,3,m,1
Elly,3,w,1
Alan,3,m,1
Emely,3,w,1
Amin,3,m,1
Eslem,3,w,1
Angelo,3,m,1
Evelyn,3,w,1
Arvid,3,m,1
Fiona,3,w,1
Aurelio,3,m,1
Flora,3,w,1
Baran,3,m,1
Florentine,3,w,1
Bela,3,m,1
Gabriela,3,w,1
Bilal,3,m,1
Hana,3,w,1
Deniz,3,m,1
Hanifa,3,w,1
Devran,3,m,1
Hanin,3,w,1
Dorian,3,m,1
Hayal,3,w,1
Edgar,3,m,1
Hira,3,w,1
Elian,3,m,1
Ilayda,3,w,1
Elias-Joel,3,m,1
Ivana,3,w,1
Emin,3,m,1
Josefine,3,w,1
Emre,3,m,1
Larissa,3,w,1
Fernando,3,m,1
Lavin,3,w,1
Franz,3,m,1
Leah,3,w,1
Friedrich,3,m,1
Leona,3,w,1
Gustav,3,m,1
Lily,3,w,1
Hadi,3,m,1
Lou,3,w,1
Hasan,3,m,1
Luana,3,w,1
Hector,3,m,1
Luisa,3,w,1
Henrik,3,m,1
Lydia,3,w,1
Isa,3,m,1
Maila,3,w,1
Ismail,3,m,1
Malou,3,w,1
Janne,3,m,1
Mara,3,w,1
Jaron,3,m,1
Margarete,3,w,1
Jona,3,m,1
Melike,3,w,1
Jonte,3,m,1
Melissa,3,w,1
Juri,3,m,1
Merve,3,w,1
Khaled,3,m,1
Minna,3,w,1
Khalil,3,m,1
Miriam,3,w,1
Lars,3,m,1
Naomi,3,w,1
Leano,3,m,1
Natalia,3,w,1
Lennart,3,m,1
Nefes,3,w,1
Leonhard,3,m,1
Philippa,3,w,1
Lionel,3,m,1
Rabia,3,w,1
Malte,3,m,1
Ronja,3,w,1
Matei,3,m,1
Selina,3,w,1
Michael,3,m,1
Sena,3,w,1
Minh,3,m,1
Stella,3,w,1
Niklas,3,m,1
Tala,3,w,1
Noam,3,m,1
Talia,3,w,1
Noel,3,m,1
Tanja,3,w,1
Peter,3,m,1
Valeria,3,w,1
Richard,3,m,1
Veronika,3,w,1
Sam,3,m,1
Yara,3,w,1
Sami,3,m,1
Yuna,3,w,1
Stefan,3,m,1
Taha,3,m,1
Thomas,3,m,1
Tobias,3,m,1
Toni,3,m,1
Viktor,3,m,1
William,3,m,1
Yahya,3,m,1
Marie,2,w,4
Albert,2,m,3
August,2,m,3
Alexandra,2,w,3
Benjamin,2,m,3
Anh,2,w,3
Christian,2,m,3
Diana,2,w,3
Daniel,2,m,3
Gerlinde,2,w,3
Emil,2,m,3
Henriette,2,w,3
Fritz,2,m,3
Inge,2,w,3
Günter,2,m,3
Johanna,2,w,3
Heinrich,2,m,3
Josefine,2,w,3
Jayden,2,m,3
Käthe,2,w,3
Joachim,2,m,3
Lola,2,w,3
Johann,2,m,3
Rosemarie,2,w,3
Minh,2,m,3
Sarah,2,w,3
Otto,2,m,3
Sophia,2,w,3
Peter,2,m,3
Tiên,2,w,3
Thomas,2,m,3
Vy,2,w,3
Ulrich,2,m,3
Wilhelm,2,m,3
Alessandra,2,w,2
Alice,2,w,2
Alma,2,w,2
Altin,2,w,2
Angelika,2,w,2
Anne,2,w,2
Antonia,2,w,2
Antonovna,2,w,2
Artemovna,2,w,2
Aurelia,2,w,2
Ava,2,w,2
Ayhanova,2,w,2
Ayşe,2,w,2
Bao,2,w,2
Bernadette,2,w,2
Cara,2,w,2
Carolina,2,w,2
Caroline,2,w,2
Christin,2,w,2
Cornelia,2,w,2
Damaris,2,w,2
Divine,2,w,2
Edith,2,w,2
Eleonora,2,w,2
Eliana,2,w,2
Elisa,2,w,2
Emilova,2,w,2
Esmée,2,w,2
Adnan,2,m,2
Esther,2,w,2
Ahmad,2,m,2
Eva,2,w,2
Ahmet,2,m,2
Ewa,2,w,2
Alexandru,2,m,2
Fiona,2,w,2
Amir,2,m,2
Florentine,2,w,2
André,2,m,2
Françoise,2,w,2
Angelo,2,m,2
Freyja,2,w,2
Antonio,2,m,2
Frieda,2,w,2
Antonov,2,m,2
Friederike,2,w,2
Asenov,2,m,2
Gabriela,2,w,2
Aurelius,2,m,2
Gioia,2,w,2
Azad,2,m,2
Gisèle,2,w,2
Ben,2,m,2
Hedy,2,w,2
Bennett,2,m,2
Helga,2,w,2
Berat,2,m,2
Isabelle,2,w,2
Bjarne,2,m,2
Jana,2,w,2
Bruno,2,m,2
Jane,2,w,2
Christian,2,m,2
Joleen,2,w,2
Damian,2,m,2
Katrin,2,w,2
Dennis,2,m,2
Kerstin,2,w,2
Dieter,2,m,2
Klara,2,w,2
Duc,2,m,2
Käthe,2,w,2
Duy,2,m,2
Leona,2,w,2
Elia,2,m,2
Lia,2,w,2
Elinov,2,m,2
Liane,2,w,2
Elyas,2,m,2
Lieselotte,2,w,2
Emilio,2,m,2
Lilith,2,w,2
Erhard,2,m,2
Lilou,2,w,2
Erik,2,m,2
Linda,2,w,2
Ernesto,2,m,2
Liv,2,w,2
Fabian,2,m,2
Lotta,2,w,2
Frank,2,m,2
Lou,2,w,2
Frederick,2,m,2
Louisa,2,w,2
Gamal,2,m,2
Lynn,2,w,2
Georg,2,m,2
Magdalene,2,w,2
Georges,2,m,2
Maila,2,w,2
Halis,2,m,2
Malak,2,w,2
Hamza,2,m,2
Malou,2,w,2
Hannes,2,m,2
Mandy,2,w,2
Hasan,2,m,2
Manuela,2,w,2
Heinrich,2,m,2
Margot,2,w,2
Hendrich,2,m,2
Margret,2,w,2
Henning,2,m,2
Marija,2,w,2
Huynh,2,m,2
Marleen,2,w,2
Ibrahim,2,m,2
Mathilde,2,w,2
Ibrahimov,2,m,2
May,2,w,2
Iliev,2,m,2
Maïna,2,w,2
Ilyas,2,m,2
Melanie,2,w,2
Ionatan,2,m,2
Milenova,2,w,2
Ionut,2,m,2
Mira,2,w,2
Jack,2,m,2
Na,2,w,2
James,2,m,2
Nala,2,w,2
Jamil,2,m,2
Naomi,2,w,2
Joris,2,m,2
Nele,2,w,2
Josef,2,m,2
Nikita,2,w,2
José,2,m,2
Nisa,2,w,2
Konrad,2,m,2
Noelle,2,w,2
Konstantin,2,m,2
Osas,2,w,2
Leander,2,m,2
Philine,2,w,2
Leandro,2,m,2
Roos,2,w,2
Leonidas,2,m,2
Rosalie,2,w,2
Lillebror,2,m,2
Sali,2,w,2
Ludwig,2,m,2
Salome,2,w,2
Mahmoud,2,m,2
Sefora,2,w,2
Maikel,2,m,2
Stanislavova,2,w,2
Marcin,2,m,2
Susanna,2,w,2
Marcus,2,m,2
Ursula,2,w,2
Marek,2,m,2
Zejna,2,w,2
Marko,2,m,2
Zhivkova,2,w,2
Mattheo,2,m,2
Zoe,2,w,2
Mattis,2,m,2
Mauricio,2,m,2
Maximovič,2,m,2
Mehmed,2,m,2
Mert,2,m,2
Michel,2,m,2
Mihai,2,m,2
Mihailov,2,m,2
Mika,2,m,2
Musa,2,m,2
Nelson,2,m,2
Nick,2,m,2
Nicolas,2,m,2
Nikolaus,2,m,2
Nils,2,m,2
Osman,2,m,2
Philip,2,m,2
Philipp,2,m,2
Ramón,2,m,2
Ray,2,m,2
Richard,2,m,2
Rico,2,m,2
Salih,2,m,2
Santiago,2,m,2
Sascha,2,m,2
Stephan,2,m,2
Sven,2,m,2
Taha,2,m,2
Taylor,2,m,2
Thorsten,2,m,2
Tom,2,m,2
Vincent,2,m,2
Vito,2,m,2
Volodymyrovič,2,m,2
Werner,2,m,2
Yusuf,2,m,2
Abigaela,2,w,1
Acelya,2,w,1
Aisha,2,w,1
Ajla,2,w,1
Alba,2,w,1
Alessia,2,w,1
Alva,2,w,1
Amal,2,w,1
Abbas,2,m,1
Amber,2,w,1
Abdulrahman,2,m,1
Amilia,2,w,1
Adem,2,m,1
Amy,2,w,1
Aleks,2,m,1
Ana,2,w,1
Alfred,2,m,1
Anaya,2,w,1
Aljoscha,2,m,1
Anife,2,w,1
Alparslan,2,m,1
Annabel,2,w,1
Altay,2,m,1
Annabelle,2,w,1
Alvar,2,m,1
Annie,2,w,1
Andrei,2,m,1
Annikki,2,w,1
Anuar,2,m,1
Aria,2,w,1
Aras,2,m,1
Arin,2,w,1
Arne,2,m,1
Arya,2,w,1
Aron,2,m,1
Asel,2,w,1
Asaf,2,m,1
Aylin,2,w,1
Asher,2,m,1
Ayşe,2,w,1
Attila,2,m,1
Ayşegül,2,w,1
Ayaan,2,m,1
Batul,2,w,1
Ayaz,2,m,1
Cassandra,2,w,1
Azad,2,m,1
Cennet,2,w,1
Aël,2,m,1
Ceylin,2,w,1
Benedict,2,m,1
Chiara,2,w,1
Bennett,2,m,1
Chloé,2,w,1
Benno,2,m,1
Christina,2,w,1
Berat,2,m,1
Cleo,2,w,1
Boris,2,m,1
Coco,2,w,1
Can,2,m,1
Delal,2,w,1
Carlos,2,m,1
Derin,2,w,1
Casper,2,m,1
Diba,2,w,1
Charly,2,m,1
Dora,2,w,1
Clemens,2,m,1
Duygu,2,w,1
Conrad,2,m,1
Ebrar,2,w,1
Cyril,2,m,1
Elina,2,w,1
Damjan,2,m,1
Elis,2,w,1
Darian,2,m,1
Elissa,2,w,1
Dean,2,m,1
Eliza,2,w,1
Dejan,2,m,1
Emelie,2,w,1
Devrim,2,m,1
Emilie,2,w,1
Eden,2,m,1
Emina,2,w,1
Edward,2,m,1
Emna,2,w,1
Eldin,2,m,1
Enna,2,w,1
Eli,2,m,1
Erva,2,w,1
Elia,2,m,1
Fatmanur,2,w,1
Elmar,2,m,1
Fenja,2,w,1
Elvin,2,m,1
Fides,2,w,1
Ertuğrul,2,m,1
Filipa,2,w,1
Ethan,2,m,1
Gia,2,w,1
Ettore,2,m,1
Giulia,2,w,1
Evan,2,m,1
Grace,2,w,1
Fahed,2,m,1
Habiba,2,w,1
Filippos,2,m,1
Hazan,2,w,1
Florian,2,m,1
Hermine,2,w,1
Franciszek,2,m,1
Hilal,2,w,1
Fred,2,m,1
Hilda,2,w,1
Frederick,2,m,1
Hiranur,2,w,1
Georgios,2,m,1
Iman,2,w,1
Halil,2,m,1
Irem,2,w,1
Harun,2,m,1
Ivy,2,w,1
Hektor,2,m,1
Jamila,2,w,1
Hendrik,2,m,1
Janna,2,w,1
Hossein,2,m,1
Jannah,2,w,1
Hüseyin,2,m,1
Jeanne,2,w,1
İbrahim,2,m,1
Joana,2,w,1
Ilias,2,m,1
Jolina,2,w,1
Israel,2,m,1
Joudi,2,w,1
Iyas,2,m,1
Kadiatou,2,w,1
Jacob,2,m,1
Kaja,2,w,1
Jakub,2,m,1
Karolina,2,w,1
Jamal,2,m,1
Khadija,2,w,1
Jawad,2,m,1
Laetitia,2,w,1
Jaycob,2,m,1
Laila,2,w,1
Jayden,2,m,1
Lamar,2,w,1
Jerome,2,m,1
Larin,2,w,1
Jon,2,m,1
Layal,2,w,1
Jonne,2,m,1
Layla,2,w,1
Josef,2,m,1
Leana,2,w,1
Joseph,2,m,1
Leela,2,w,1
Julien,2,m,1
Leen,2,w,1
Junis,2,m,1
Leonor,2,w,1
Kaio,2,m,1
Leonore,2,w,1
Karam,2,m,1
Liana,2,w,1
Kasimir,2,m,1
Lila,2,w,1
Kjell,2,m,1
Lilia,2,w,1
Koray,2,m,1
Lillien,2,w,1
Kuzey,2,m,1
Linda,2,w,1
Laurenz,2,m,1
Lisbeth,2,w,1
Lev,2,m,1
Livia,2,w,1
Lew,2,m,1
Lola,2,w,1
Lian,2,m,1
Loreley,2,w,1
Lino,2,m,1
Lorena,2,w,1
Lio,2,m,1
Lua,2,w,1
Loay,2,m,1
Lucy,2,w,1
Loris,2,m,1
Lynn,2,w,1
Loui,2,m,1
Mai,2,w,1
Lucian,2,m,1
Maira,2,w,1
Lucky,2,m,1
Malia,2,w,1
Lyan,2,m,1
Malina,2,w,1
Mads,2,m,1
Mari,2,w,1
Mahan,2,m,1
Mariya,2,w,1
Mario,2,m,1
Meghan,2,w,1
Marlon,2,m,1
Melis,2,w,1
Matej,2,m,1
Melisa,2,w,1
Mateo,2,m,1
Meliya,2,w,1
Matheo,2,m,1
Melody,2,w,1
Mathis,2,m,1
Michelle,2,w,1
Mattes,2,m,1
Miray,2,w,1
Matti,2,m,1
Mirna,2,w,1
Mayar,2,m,1
Mona,2,w,1
Metin,2,m,1
Nadine,2,w,1
Mihail,2,m,1
Nadja,2,w,1
Mikael,2,m,1
Naila,2,w,1
Mikail,2,m,1
Nala,2,w,1
Mounir,2,m,1
Naya,2,w,1
Murat,2,m,1
Neele,2,w,1
Natan,2,m,1
Nefeli,2,w,1
Nataniel,2,m,1
Ngoc,2,w,1
Nathan,2,m,1
Ngọc,2,w,1
Navid,2,m,1
Noemi,2,w,1
Naël,2,m,1
Nova,2,w,1
Nias,2,m,1
Petra,2,w,1
Nicholas,2,m,1
Raisa,2,w,1
Nicklas,2,m,1
Rana,2,w,1
Nikolay,2,m,1
Rania,2,w,1
Nils,2,m,1
Rayan,2,w,1
Nolan,2,m,1
Ronahi,2,w,1
Nour,2,m,1
Ruby,2,w,1
Owen,2,m,1
Safiya,2,w,1
Pavel,2,m,1
Samanta,2,w,1
Petar,2,m,1
Sandra,2,w,1
Pharrell,2,m,1
Sare,2,w,1
Piet,2,m,1
Sasha,2,w,1
Prince,2,m,1
Scarlett,2,w,1
Rayan,2,m,1
Sevda,2,w,1
Reyansh,2,m,1
Sherin,2,w,1
Rida,2,m,1
Shirin,2,w,1
Rocco,2,m,1
Sila,2,w,1
Roman,2,m,1
Skadi,2,w,1
Ruben,2,m,1
Smilla,2,w,1
Saad,2,m,1
Talya,2,w,1
Said,2,m,1
Tamara,2,w,1
Selim,2,m,1
Tara,2,w,1
Serhat,2,m,1
Teodora,2,w,1
Sinan,2,m,1
Teresa,2,w,1
Sirac,2,m,1
Tiffany,2,w,1
Sufyan,2,m,1
Toni,2,w,1
Süleyman,2,m,1
Tuana,2,w,1
Teo,2,m,1
Tuba,2,w,1
Thiago,2,m,1
Tulin,2,w,1
Timo,2,m,1
Tülin,2,w,1
Tony,2,m,1
Valerie,2,w,1
Tyler,2,m,1
Vanessa,2,w,1
Valentino,2,m,1
Vesna,2,w,1
Valerio,2,m,1
Wanda,2,w,1
Vasile,2,m,1
Yağmur,2,w,1
Veit,2,m,1
Zelal,2,w,1
Vito,2,m,1
Zoé,2,w,1
Vitus,2,m,1
Züleyha,2,w,1
Willem,2,m,1
Yassin,2,m,1
Yazan,2,m,1
Yiğit,2,m,1
Yusef,2,m,1
Ziad,2,m,1
