vorname,anzahl,geschlecht,position
Franz,2,m,1
Flora,2,w,1
Gabriel,2,m,1
Hailey,2,w,1
Henri,2,m,1
Helene,2,w,1
Hugo,2,m,1
Isabella,2,w,1
Jamal,2,m,1
Josephine,2,w,1
Janne,2,m,1
Julia,2,w,1
Jaron,2,m,1
Juna,2,w,1
Johann,2,m,1
Kim,2,w,1
Johannes,2,m,1
Kira,2,w,1
John,2,m,1
Leni,2,w,1
Joschua,2,m,1
Lilith,2,w,1
Joshua,2,m,1
Lilli,2,w,1
Julian,2,m,1
Linda,2,w,1
Kai,2,m,1
Lola,2,w,1
Kilian,2,m,1
Lore,2,w,1
Leif,2,m,1
Lotte,2,w,1
Lennart,2,m,1
Lou,2,w,1
Leopold,2,m,1
Louisa,2,w,1
Lian,2,m,1
Madita,2,w,1
Logan,2,m,1
Malia,2,w,1
Luan,2,m,1
Martha,2,w,1
Mason,2,m,1
Masa,2,w,1
Matei,2,m,1
Maya,2,w,1
Melvin,2,m,1
Neele,2,w,1
Mohammed,2,m,1
Olivia,2,w,1
Neo,2,m,1
Philippa,2,w,1
Nicolas,2,m,1
Pia,2,w,1
Niklas,2,m,1
Ronja,2,w,1
Nori,2,m,1
Ruby,2,w,1
Oscar,2,m,1
Sara,2,w,1
Peer,2,m,1
Sarah,2,w,1
Pepe,2,m,1
Smilla,2,w,1
Piet,2,m,1
Thea,2,w,1
Rio,2,m,1
Toni,2,w,1
Ryan,2,m,1
Valentina,2,w,1
Silas,2,m,1
Wilma,2,w,1
Simon,2,m,1
Yuna,2,w,1
Thore,2,m,1
Zoe,2,w,1
Titus,2,m,1
Tony,2,m,1
Valerian,2,m,1
Vincent,2,m,1
Yazan,2,m,1
