vorname,anzahl,geschlecht
Leni,9,w
Leonie,9,w
Luna,9,w
Ronja,9,w
Adam,9,m
Adrian,9,m
Ahmad,9,m
Ibrahim,9,m
Leonard,9,m
Malik,9,m
Mateo,9,m
Milo,9,m
Robert,9,m
Thomas,9,m
Yusuf,9,m
Azra,8,w
Carlotta,8,w
Daria,8,w
Klara,8,w
Louise,8,w
Lucy,8,w
Magdalena,8,w
Mara,8,w
Nele,8,w
Nina,8,w
Nora,8,w
Pia,8,w
Sara,8,w
Sofia,8,w
Can,8,m
Ferdinand,8,m
Fynn,8,m
Gustav,8,m
James,8,m
Jonah,8,m
Leander,8,m
Lucas,8,m
Nicolas,8,m
William,8,m
Ada,7,w
Elise,7,w
Friederike,7,w
Isabella,7,w
Lilly,7,w
Milena,7,w
Milla,7,w
Pauline,7,w
Amir,7,m
Andreas,7,m
Frederik,7,m
Heinrich,7,m
Huy,7,m
Ilyas,7,m
Jasper,7,m
Joel,7,m
John,7,m
Jona,7,m
Justus,7,m
Mats,7,m
Matteo,7,m
Mehmet,7,m
Mohamad,7,m
Neo,7,m
Oliver,7,m
Bảo,6,w
Elena,6,w
Felicitas,6,w
Fiona,6,w
Freya,6,w
Henriette,6,w
Hà,6,w
Jana,6,w
Jasmin,6,w
Jolie,6,w
Juna,6,w
Leah,6,w
Lia,6,w
Linda,6,w
Lisa,6,w
Lotta,6,w
Lou,6,w
Louisa,6,w
Margarete,6,w
Marianne,6,w
Melina,6,w
My,6,w
Paulina,6,w
Rose,6,w
Sarah,6,w
Selma,6,w
Viktoria,6,w
Aaron,6,m
Berat,6,m
Emilio,6,m
Emin,6,m
Emir,6,m
Ensar,6,m
Erik,6,m
Eymen,6,m
Filip,6,m
Florian,6,m
Fritz,6,m
Georg,6,m
Hamza,6,m
Hannes,6,m
Janosch,6,m
Johan,6,m
Juri,6,m
Leonardo,6,m
Leopold,6,m
Martin,6,m
Matti,6,m
Michael,6,m
Muhammad,6,m
Nils,6,m
Oscar,6,m
Pierre,6,m
Raphael,6,m
Tom,6,m
Amira,5,w
Andrea,5,w
Anouk,5,w
Bao,5,w
Brigitte,5,w
Defne,5,w
Fatima,5,w
Flora,5,w
Hira,5,w
Isabel,5,w
Isabelle,5,w
Käthe,5,w
Leyla,5,w
Lilli,5,w
Lotte,5,w
Mai,5,w
Malia,5,w
Malou,5,w
Marina,5,w
Marleen,5,w
Mika,5,w
Ngoc,5,w
Nhi,5,w
Smilla,5,w
Sofie,5,w
Tamara,5,w
Thea,5,w
Theresa,5,w
Albert,5,m
Zehra,5,w
An,5,m
Aron,5,m
Bo,5,m
Carlo,5,m
Charlie,5,m
Enno,5,m
Gia,5,m
Henrik,5,m
Jacob,5,m
Kaan,5,m
Khang,5,m
Kilian,5,m
Konrad,5,m
Ludwig,5,m
Luka,5,m
Luke,5,m
Mads,5,m
Mahir,5,m
Mahmoud,5,m
Marcel,5,m
Maria,5,m
Mio,5,m
Nikita,5,m
Pepe,5,m
Rio,5,m
Robin,5,m
Simon,5,m
Tobias,5,m
Tony,5,m
Wilhelm,5,m
Willem,5,m
Wolf,5,m
Đức,5,m
Alina,4,w
Amina,4,w
Amy,4,w
Anastasia,4,w
Annabelle,4,w
Ariana,4,w
Asya,4,w
Augusta,4,w
Berfin,4,w
Caroline,4,w
Celina,4,w
Chi,4,w
Cleo,4,w
Diana,4,w
Elizabeth,4,w
Emelie,4,w
Emmy,4,w
Florentine,4,w
Fritzi,4,w
Havin,4,w
Jasmina,4,w
Juli,4,w
Karla,4,w
Karlotta,4,w
Linh,4,w
Maja,4,w
Marla,4,w
Marta,4,w
Medina,4,w
Merle,4,w
Meryem,4,w
Monika,4,w
Ngọc,4,w
Alex,4,m
Penelope,4,w
Ayaz,4,m
Philine,4,w
Baran,4,m
Rita,4,w
Bela,4,m
Stella,4,w
Benedikt,4,m
Sultan,4,w
Benno,4,m
Theodora,4,w
Bilal,4,m
Tina,4,w
Bảo,4,m
Valentina,4,w
Christopher,4,m
Valerie,4,w
Constantin,4,m
Zeynep,4,w
Damian,4,m
Zoë,4,w
Dean,4,m
Duc,4,m
Duy,4,m
Ege,4,m
Eric,4,m
Fabian,4,m
Frank,4,m
Gregor,4,m
Hans,4,m
Jamal,4,m
Jannes,4,m
Jaro,4,m
Jayden,4,m
Justin,4,m
Kai,4,m
Karim,4,m
Kaspar,4,m
Kerem,4,m
Kian,4,m
Lennard,4,m
Luan,4,m
Mark,4,m
Miran,4,m
Miro,4,m
Mohammad,4,m
Nico,4,m
Omar,4,m
Rufus,4,m
Sami,4,m
Stephan,4,m
Tiago,4,m
Till,4,m
Titus,4,m
Victor,4,m
Walter,4,m
Yasin,4,m
Youssef,4,m
Yunus,4,m
Alba,3,w
Alicia,3,w
Aliya,3,w
Alva,3,w
Amelia,3,w
Amine,3,w
Annika,3,w
Ayla,3,w
Ayşe,3,w
Beren,3,w
Carla,3,w
Cecilia,3,w
Christina,3,w
Coco,3,w
Ebrar,3,w
Eda,3,w
Edda,3,w
Eleonora,3,w
Elin,3,w
Elli,3,w
Esma,3,w
Fatma,3,w
Filippa,3,w
Finja,3,w
Franka,3,w
Franziska,3,w
Ha,3,w
Hatice,3,w
Heidi,3,w
Helga,3,w
Hiranur,3,w
Holly,3,w
Irma,3,w
Isabell,3,w
Jenny,3,w
Jette,3,w
Josefine,3,w
Josephin,3,w
Ahmed,3,m
Julika,3,w
Alexis,3,m
Kaur,3,w
André,3,m
Kiara,3,w
Ansgar,3,m
Kim,3,w
Anthony,3,m
Kimberly,3,w
Aras,3,m
Leia,3,w
Arda,3,m
Lieselotte,3,w
Arnold,3,m
Lilith,3,w
Aurelius,3,m
Lillie,3,w
Bjarne,3,m
Lisbeth,3,w
Brian,3,m
Liselotte,3,w
Burak,3,m
Liv,3,w
Darius,3,m
Lucie,3,w
Denis,3,m
Lynn,3,w
Deniz,3,m
Madison,3,w
Dominic,3,m
Malaika,3,w
Dominik,3,m
Mariam,3,w
Edward,3,m
Marlen,3,w
Egon,3,m
Marlena,3,w
Elijah,3,m
Martina,3,w
Elliot,3,m
Maryam,3,w
Emilian,3,m
Mascha,3,w
Emre,3,m
Mathilde,3,w
Eugen,3,m
Melisa,3,w
Fiete,3,m
Merve,3,w
Floris,3,m
Mieke,3,w
Frederick,3,m
Miriam,3,w
George,3,m
Naomi,3,w
Hadi,3,m
Narin,3,w
Hanno,3,m
Naz,3,w
Harry,3,m
Nelly,3,w
Hoang,3,m
Nila,3,w
Hussein,3,m
Nour,3,w
Hüseyin,3,m
Patricia,3,w
Hải,3,m
Pham,3,w
Ilja,3,m
Philippa,3,w
Imran,3,m
Robin,3,w
Jack,3,m
Romy,3,w
Jannis,3,m
Ruby,3,w
Jason,3,m
Selina,3,w
Jean,3,m
Sila,3,w
Jerome,3,m
Tarja,3,w
Jonte,3,m
Tessa,3,w
Joris,3,m
Theresia,3,w
Josef,3,m
Toni,3,w
Kasimir,3,m
Tran,3,w
Khanh,3,m
Vanessa,3,w
Kuno,3,m
Vy,3,w
Kurt,3,m
Yara,3,w
Le,3,m
Yaren,3,w
Leandro,3,m
Yasmin,3,w
Lennox,3,m
Ylva,3,w
Li,3,m
Zoey,3,w
Lorenz,3,m
Lou,3,m
Luigi,3,m
Lê,3,m
Mahdi,3,m
Malte,3,m
Mario,3,m
Marlon,3,m
Mattes,3,m
Maurice,3,m
Mert,3,m
Metin,3,m
Miguel,3,m
Miraç,3,m
Mohamed,3,m
Musab,3,m
Nahuel,3,m
Nathan,3,m
Nikolas,3,m
Nino,3,m
Norbert,3,m
Nuri,3,m
Philip,3,m
Poyraz,3,m
Quinn,3,m
Rocco,3,m
Roman,3,m
Rudi,3,m
Said,3,m
Sam,3,m
Samson,3,m
Sebastian,3,m
Stefan,3,m
Steven,3,m
Tarik,3,m
Tarık,3,m
Teo,3,m
Thanh,3,m
Tiberius,3,m
Tristan,3,m
Turan,3,m
Tuấn,3,m
Tyler,3,m
Umut,3,m
Viet,3,m
Viktor,3,m
Willi,3,m
Willy,3,m
Wim,3,m
Yannis,3,m
Yves,3,m
Zacharias,3,m
Zakaria,3,m
Adele,2,w
Adelina,2,w
Adeline,2,w
Adriana,2,w
Ahmedova,2,w
Alea,2,w
Aleksandra,2,w
Alessia,2,w
Aliyah,2,w
Amilia,2,w
Amélie,2,w
Angelika,2,w
Angelina,2,w
Anja,2,w
Anjali,2,w
Annabell,2,w
Annabella,2,w
Annelie,2,w
Anneliese,2,w
Anni,2,w
Antonie,2,w
Asmin,2,w
Aurelia,2,w
Aurora,2,w
Aysu,2,w
Bella,2,w
Berlin,2,w
Bo,2,w
Băng,2,w
Carina,2,w
Cassandre,2,w
Celia,2,w
Celin,2,w
Ceylin,2,w
Charlie,2,w
Christiane,2,w
Christine,2,w
Claudia,2,w
Delfina,2,w
Dilara,2,w
Dina,2,w
Dora,2,w
Dorothea,2,w
Dua,2,w
Edith,2,w
Elanur,2,w
Elda,2,w
Elea,2,w
Eleonore,2,w
Ellen,2,w
Elly,2,w
Elvan,2,w
Elvira,2,w
Ahmet,2,m
Emilie,2,w
Alessandro,2,m
Emmi,2,w
Alijandro,2,m
Erika,2,w
Alvin,2,m
Esila,2,w
Anil,2,m
Eslem,2,w
Ansel,2,m
Eylem,2,w
Antoine,2,m
Fabienne,2,w
Antonin,2,m
Fanny,2,w
Arian,2,m
Faye,2,w
Ariel,2,m
Feline,2,w
Armin,2,m
Fenja,2,w
Balthazar,2,m
Fernanda,2,w
Bedirhan,2,m
Gerda,2,w
Bennet,2,m
Gia,2,w
Bente,2,m
Hana,2,w
Berkay,2,m
Hanifa,2,w
Bernhard,2,m
Hedi,2,w
Berzan,2,m
Heide,2,w
Björn,2,m
Helin,2,w
Bryan,2,m
Hân,2,w
Béla,2,m
Ilayda,2,w
Caner,2,m
Iris,2,w
Christoph,2,m
Irmgard,2,w
Connor,2,m
Ivy,2,w
Conrad,2,m
Izabella,2,w
Constantijn,2,m
Jamila,2,w
Damon,2,m
Jara,2,w
Dawit,2,m
Jean,2,w
Diego,2,m
Jeanne,2,w
Do,2,m
Jelena,2,w
Dylan,2,m
Jennifer,2,w
Ebubekir,2,m
Jessica,2,w
Eddi,2,m
Joana,2,w
Eddie,2,m
Jolien,2,w
Eduard,2,m
Jona,2,w
Efe,2,m
Jonna,2,w
Elliott,2,m
Josefa,2,w
Elon,2,m
Jule,2,w
Elyas,2,m
Juliana,2,w
Emirhan,2,m
Juno,2,w
Enes,2,m
Kaja,2,w
Ephraim,2,m
Kalina,2,w
Erhard,2,m
Kaya,2,w
Erich,2,m
Kelly,2,w
Erwin,2,m
Kerstin,2,w
Ezra,2,m
Khánh,2,w
Fadi,2,m
Kosima,2,w
Fernando,2,m
Kübra,2,w
Finley,2,m
Laila,2,w
Finn-Luca,2,m
Lana,2,w
Finnley,2,m
Lavin,2,w
Francesco,2,m
Lejla,2,w
Fredrik,2,m
Lenya,2,w
Fridolin,2,m
Liah,2,w
Frieder,2,m
Lila,2,w
Furkan,2,m
Lilian,2,w
Georgiev,2,m
Lily,2,w
Gerhard,2,m
Linnea,2,w
Goran,2,m
Lioba,2,w
Halil,2,m
Luana,2,w
Heiko,2,m
Luca,2,w
Helmut,2,m
Luz,2,w
Henning,2,m
Luzia,2,w
Hermann,2,m
Luzie,2,w
Hoàng,2,m
Ly,2,w
Hung,2,m
Madeleine,2,w
İbrahim,2,m
Madita,2,w
Iosif,2,m
Malak,2,w
Isaak,2,m
Malena,2,w
Ismail,2,m
Malin,2,w
İsmail,2,m
Malina,2,w
Ivo,2,m
Margarethe,2,w
Jakub,2,m
Mari,2,w
Jannik,2,m
Marian,2,w
Janus,2,m
Marieke,2,w
Jascha,2,m
Marija,2,w
Jeremy,2,m
Marion,2,w
Jesse,2,m
Marwa,2,w
Joachim,2,m
Mary,2,w
Johnny,2,m
Mattea,2,w
Jon,2,m
Mavi,2,w
Joseph,2,m
Mayra,2,w
José,2,m
Mehmedova,2,w
Jovan,2,m
Melek,2,w
João,2,m
Melinda,2,w
Juan,2,m
Melissa,2,w
Julien,2,m
Mia-Sophie,2,w
Junior,2,m
Mihrimah,2,w
Junis,2,m
Minou,2,w
Kalle,2,m
Miray,2,w
Keke,2,m
Miya,2,w
Kemal,2,m
Nadia,2,w
Kenzo,2,m
Nayeli,2,w
Khaled,2,m
Neyla,2,w
Kimi,2,m
Nguyễn,2,w
Kiệt,2,m
Ngân,2,w
Klaus,2,m
Nika,2,w
Kolja,2,m
Nilay,2,w
Laszlo,2,m
Nimet,2,w
Lazar,2,m
Nisa,2,w
Lee,2,m
Noemi,2,w
Leonas,2,m
Olga,2,w
Leonhard,2,m
Olivia,2,w
Leonidas,2,m
Ophelia,2,w
Lew,2,m
Phoenix,2,w
Lewin,2,m
Phuong,2,w
Lewis,2,m
Polly,2,w
Lian,2,m
Quynh,2,w
Lio,2,m
Rieke,2,w
Logan,2,m
Roos,2,w
Loris,2,m
Rosalie,2,w
Louie,2,m
Rosemarie,2,w
Lucien,2,m
Safia,2,w
Lutz,2,m
Salome,2,w
Magnus,2,m
Sare,2,w
Maik,2,m
Sasha,2,w
Malek,2,m
Saskia,2,w
Manfred,2,m
Sena,2,w
Manuel,2,m
Severina,2,w
Marco,2,m
Sevim,2,w
Marcus,2,m
Sıla,2,w
Marek,2,m
Silvia,2,w
Marie,2,m
Sol,2,w
Marvin,2,m
Stephanie,2,w
Matheo,2,m
Svenja,2,w
Mathias,2,m
Sybille,2,w
Mathis,2,m
Tara,2,w
Matthis,2,m
Thalia,2,w
Mete,2,m
Theda,2,w
Mikail,2,m
Thu,2,w
Miko,2,m
Thuy,2,w
Milán,2,m
Thùy,2,w
Mitja,2,m
Thảo,2,w
Mohammed,2,m
Thủy,2,w
Moses,2,m
Tia,2,w
Muhamet,2,m
Tiên,2,w
Nael,2,m
Trân,2,w
Nepomuk,2,m
Trần,2,w
Nicklas,2,m
Una,2,w
Nikolaev,2,m
Valeria,2,w
Nikolai,2,m
Veronika,2,w
Noam,2,m
Vittoria,2,w
Oday,2,m
Vivien,2,w
Omran,2,m
Wanda,2,w
Onno,2,m
Wiebke,2,w
Otis,2,m
Wilma,2,w
Pascal,2,m
Xenia,2,w
Patrick,2,m
Yade,2,w
Pavel,2,m
Yanira,2,w
Pedro,2,m
Yuna,2,w
Philemon,2,m
Zeinab,2,w
Phillip,2,m
Ziva,2,w
Piet,2,m
Zoé,2,w
Quang,2,m
Zümra,2,w
Quentin,2,m
Éléonore,2,w
Quân,2,m
Ragnar,2,m
Ramazan,2,m
Rasmus,2,m
Rayan,2,m
Robinson,2,m
Rojhat,2,m
Roland,2,m
Rubin,2,m
Rudolf,2,m
Sascha,2,m
Semih,2,m
Sergej,2,m
Siegfried,2,m
Simón,2,m
Sven,2,m
Sỏn,2,m
Tamino,2,m
Tammo,2,m
Taylan,2,m
Taylor,2,m
Thiên,2,m
Thành,2,m
Thái,2,m
Timur,2,m
Tommy,2,m
Toprak,2,m
Trung,2,m
Trọng,2,m
Tuan,2,m
Umeyr,2,m
Vigo,2,m
Vince,2,m
Vitus,2,m
Werner,2,m
Wolfgang,2,m
Xavier,2,m
Yahya,2,m
Yannick,2,m
Yilmaz,2,m
Yunes,2,m
Yuri,2,m
Zaim,2,m
Ân,2,m
Đăng,2,m
